name,district,price,bedroom,wc,acreage,link,date
"Mình cần bán nhà do xoay tiền làm ăn, khu vực Bình Chánh","Huyện Bình Chánh, TPHCM",2 tỷ,0 PN,0 WC,599 m2,https://mogi.vn/huyen-binh-chanh/mua-nha-mat-tien-pho/minh-can-ban-nha-do-xoay-tien-lam-an-khu-vuc-binh-chanh-id22564852,2024-05-25
"Nhà rẻ 2 Tầng , Tân Chánh Hiệp, Hẻm thông 5m, Gần Trần Thị Năm, 5x15m.","Quận 12, TPHCM",4 tỷ 300 triệu,2 PN,2 WC,21 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/nha-re-2-tang-tan-chanh-hiep-hem-thong-5m-gan-tran-thi-nam-5x15m-id22565501,2024-05-25
"Giảm 1 Tỷ, Lô Góc Siêu Đẹp (5,6 x 13,5), Hẻm ÔTô, Gần Ngã Tư Phú Nhuận","Quận Phú Nhuận, TPHCM",11 tỷ 990 triệu,5 PN,6 WC,56 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-biet-thu-lien-ke/giam-1-ty-lo-goc-sieu-dep-5-6-x-13-5-hem-oto-gan-nga-tu-phu-nhuan-id22566001,2024-05-25
"✅Tân Bình - Cách 1 căn ra mặt tiền - 80m2- 2 tầng - 5,3 tỷ🌹","Quận Tân Bình, TPHCM",5 tỷ 300 triệu,2 PN,2 WC,51 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/tan-binh-cach-1-can-ra-mat-tien-80m2-2-tang-5-3-ty-id22563981,2024-05-25
Bán nhà MTKD đường 12m Bàu Cát F12 Q Tân Bình 4x18m 4 tầng 12.9 tỷ,"Quận Tân Bình, TPHCM",12 tỷ 900 triệu,4 PN,3 WC,80 m2,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/ban-nha-mtkd-duong-12m-bau-cat-f12-q-tan-binh-4x18m-4-tang-12-9-ty-id22564715,2024-05-25
"Siêu Phẩm Biệt Thự Mini (5,5x19,5) - Ôtô Đỗ Cổng - Lý Thường Kiệt, TB.","Quận Tân Bình, TPHCM",14 tỷ 690 triệu,3 PN,4 WC,74 m2,https://mogi.vn/quan-tan-binh/mua-nha-biet-thu-lien-ke/sieu-pham-biet-thu-mini-5-5x19-5-oto-do-cong-ly-thuong-kiet-tb-id22565887,2024-05-25
Biệt thự sân vườn Trần Não 110tr/m2 - Dtcn: 270m2 // TC 30 tỷ,"Quận 2 (TP. Thủ Đức), TPHCM",30 tỷ,4 PN,6 WC,100 m2,https://mogi.vn/quan-2/mua-nha-biet-thu-lien-ke/biet-thu-san-vuon-tran-nao-110tr-m2-dtcn-270m2-tc-30-ty-id22528018,2024-05-25
SIÊU PHẨM nhà góc 2MT Thảo Điền giá chỉ bằng CĂN CHUNG CƯ!,"Quận 2 (TP. Thủ Đức), TPHCM",6 tỷ 800 triệu,9 PN,9 WC,78 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/sieu-pham-nha-goc-2mt-thao-dien-gia-chi-bang-can-chung-cu-id22539666,2024-05-25
"Bán Biệt Thự BT1-1, 2 mặt tiền trước sau, hướng Đông Nam -  100 tỷ","Quận 2 (TP. Thủ Đức), TPHCM",100 tỷ,9 PN,10 WC,300 m2,https://mogi.vn/quan-2/mua-nha-biet-thu-lien-ke/ban-biet-thu-bt1-1-2-mat-tien-truoc-sau-huong-dong-nam-100-ty-id22533591,2024-05-25
CMT8 - Đất Vuông Đẹp - DT 38m2 - Gần Mặt Tiền - Hẻm 4M,"Quận 10, TPHCM",3450 tỷ,1 PN,1 WC,200 m2,https://mogi.vn/quan-10/mua-nha-hem-ngo/cmt8-dat-vuong-dep-dt-38m2-gan-mat-tien-hem-4m-id22565977,2024-05-25
