name,district,price,bedroom,wc,acreage,link,date
"Chính Chủ MẶT TIỀN nguyễn huy thông - DT 90M2 , 5 Tầng BTCT Chỉ 16. tỷ","Quận Bình Thạnh, TPHCM",16 tỷ 500 triệu,12 PN,12 WC,179 m2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/chinh-chu-mat-tien-nguyen-huy-thong-dt-90m2-5-tang-btct-chi-16-ty-id22556348,2024-05-12
Bán nhà mặt tiền kinh doanh đường số 5 .P tăng nhơn phú B.Q9,"Quận 9 (TP. Thủ Đức), TPHCM",8 tỷ,2 PN,2 WC,118 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-nha-mat-tien-kinh-doanh-duong-so-5-p-tang-nhon-phu-b-q9-id22556341,2024-05-12
"Bán nhà hẻm 5m Bùi Quang Là, P.12, 4 x 15, 4 lầu nhà mới đẹp giá 6.5","Quận Gò Vấp, TPHCM",6 tỷ 500 triệu,4 PN,4 WC,200 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-nha-hem-5m-bui-quang-la-p-12-4-x-15-4-lau-nha-moi-dep-gia-6-5-id22555767,2024-05-12
"Bán nhà hẻm 5m Bùi Quang Là, P.12, 4 x 15, 4 lầu nhà mới đẹp giá 6.5","Quận Gò Vấp, TPHCM",6 tỷ 500 triệu,4 PN,4 WC,200 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-nha-hem-5m-bui-quang-la-p-12-4-x-15-4-lau-nha-moi-dep-gia-6-5-id22555767,2024-05-12
"bán gấp nhà mới đẹp, HXH đỗ cửa Nơ Trang Long P.7 BT 22m2,2pn, 4 tỷ15","Quận Bình Thạnh, TPHCM",4 tỷ 150 triệu,3 PN,3 WC,60 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-gap-nha-moi-dep-hxh-do-cua-no-trang-long-p-7-bt-22m2-2pn-4-ty15-id22556089,2024-05-12
"✅Bán nhà quận 2, bán biệt thự quận 2, bán nhà đường Trần Não","Quận 2 (TP. Thủ Đức), TPHCM",85 tỷ,7 PN,6 WC,110 m2,https://mogi.vn/quan-2/mua-nha-biet-thu-lien-ke/ban-nha-quan-2-ban-biet-thu-quan-2-ban-nha-duong-tran-nao-id22555733,2024-05-12
Gấp! Khách sạn Tên Lửa 100m² ( 5 x 20 ) 5 Tầng 14 phòng - 150tr/tháng,"Quận Bình Tân, TPHCM",13 tỷ 900 triệu,0 PN,0 WC,128 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/gap-khach-san-ten-lua-100m-5-x-20-5-tang-14-phong-150tr-thang-id22556329,2024-05-12
"Bán nhà hẻm 6m Gò Xoài, BHH A, Bình Tân, 2 tầng, 4x25M, 6 tỷ ( TL )","Quận Bình Tân, TPHCM",6 tỷ,2 PN,2 WC,571 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/ban-nha-hem-6m-go-xoai-bhh-a-binh-tan-2-tang-4x25m-6-ty-tl-id22556261,2024-05-12
Bán Biệt Thự Villas Thủ Thiêm Thạnh Mỹ Lợi Quận 2 DT 184m2 giá 28 tỷ,"Quận 2 (TP. Thủ Đức), TPHCM",28 tỷ,4 PN,5 WC,433 m2,https://mogi.vn/quan-2/mua-nha-biet-thu-lien-ke/ban-biet-thu-villas-thu-thiem-thanh-my-loi-quan-2-dt-184m2-gia-28-ty-id22556000,2024-05-12
"Bán nhà sát Phan Xích Long, Phú Nhuận, 5 Tầng, 35m2, 4PN, chỉ 4.x tỷ","Quận Phú Nhuận, TPHCM",4 tỷ 990 triệu,6 PN,4 WC,80 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/ban-nha-sat-phan-xich-long-phu-nhuan-5-tang-35m2-4pn-chi-4-x-ty-id22554355,2024-05-12
