name,district,price,bedroom,wc,acreage,link,date
"Mua bán phòng trọ,nhà trọ tại Hồ chí Minh giá RẺ","Quận 12, TPHCM",2 tỷ 950 triệu,3 PN,3 WC,50 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/mua-ban-phong-tro-nha-tro-tai-ho-chi-minh-gia-re-id22566823,2024-05-27
"Nhà chính chủ mặt tiền Đinh Đức Thiện,muốn bán gấp để trả nợ cho con.","Huyện Bình Chánh, TPHCM",1 tỷ 950 triệu,4 PN,3 WC,161 m2,https://mogi.vn/huyen-binh-chanh/mua-nha-mat-tien-pho/nha-chinh-chu-mat-tien-dinh-duc-thien-muon-ban-gap-de-tra-no-cho-con-id22566613,2024-05-27
"Mình cần bán nhà mình do áp lực tài chính,chính chủ đường Phan Thái","Huyện Bình Chánh, TPHCM",1 tỷ 950 triệu,2 PN,1 WC,90 m2,https://mogi.vn/huyen-binh-chanh/mua-nha-mat-tien-pho/minh-can-ban-nha-minh-do-ap-luc-tai-chinh-chinh-chu-duong-phan-thai-id22566412,2024-05-27
"Bán mặt tiền Vũ Tông Phan, An Phú Quận 2 DT 181m2 giá 68 tỷ alo em Nhi","Quận 2 (TP. Thủ Đức), TPHCM",68 tỷ,4 PN,4 WC,90 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-mat-tien-vu-tong-phan-an-phu-quan-2-dt-181m2-gia-68-ty-alo-em-nhi-id22566141,2024-05-27
"Chính chủ bán gấp trong tháng Biệt thự dát vàng, 8x22m Chỉ 42 tỷ Lê Đứ","Quận Gò Vấp, TPHCM",42 tỷ,5 PN,6 WC,42 m2,https://mogi.vn/quan-go-vap/mua-nha-biet-thu-lien-ke/chinh-chu-ban-gap-trong-thang-biet-thu-dat-vang-8x22m-chi-42-ty-le-du-id22566208,2024-05-27
"Hiếm! Bán nhà Nguyễn Xí, Bình Thạnh, Hẻm 7m, 4 Tầng, 64m2, chỉ 10.x tỷ","Quận Bình Thạnh, TPHCM",10 tỷ 500 triệu,8 PN,8 WC,470 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/hiem-ban-nha-nguyen-xi-binh-thanh-hem-7m-4-tang-64m2-chi-10-x-ty-id22566827,2024-05-27
"Bán Nhà Ngay Chung Cư Him Lam, Gần Chợ, Trường Nguyễn Văn Luông, BV Q6","Quận 6, TPHCM",1 tỷ 630 triệu,3 PN,2 WC,69 m2,https://mogi.vn/quan-6/mua-nha-mat-tien-pho/ban-nha-ngay-chung-cu-him-lam-gan-cho-truong-nguyen-van-luong-bv-q6-id22550777,2024-05-27
"Nhà Mặt Tiền Gần Siêu Thị AEON BÌNH TÂN, 4x16 có 4 PHÒNG NGỦ, 5 WC SHR","Quận Bình Tân, TPHCM",8 tỷ 500 triệu,4 PN,3 WC,161 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/nha-mat-tien-gan-sieu-thi-aeon-binh-tan-4x16-co-4-phong-ngu-5-wc-shr-id22550513,2024-05-27
"Nhà Ngay Trường THPT NGUYỄN HỮU CẢNH Gần BV Bình Tân, Khu Dân Trí Cao","Quận Bình Tân, TPHCM",6 tỷ 450 triệu,4 PN,4 WC,80 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/nha-ngay-truong-thpt-nguyen-huu-canh-gan-bv-binh-tan-khu-dan-tri-cao-id22552004,2024-05-27
"😍Nhà cũ tiện xây sửa Thống Nhất ,Q Gò Vấp 34m2 - 3️⃣.2️⃣ Tỷ .","Quận Gò Vấp, TPHCM",3 tỷ 200 triệu,4 PN,4 WC,92 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/nha-cu-tien-xay-sua-thong-nhat-q-go-vap-34m2-3-2-ty-id22565610,2024-05-27
"BÁN NHÀ Mặt Tiền Đường LÊ NIỆM, Tân Phú - 85m2 - 4.6 x 18.5- Giá 9.6 T","Quận Tân Phú, TPHCM",9 tỷ 600 triệu,0 PN,0 WC,599 m2,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-le-niem-tan-phu-85m2-4-6-x-18-5-gia-9-6-t-id22565316,2024-05-27
Hẻm 6M - P8 Tân Bình - DT 5 x 20m - 4 Tầng - Chỉ 8.9 Tỷ,"Quận Tân Bình, TPHCM",8 tỷ 900 triệu,2 PN,3 WC,81 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/hem-6m-p8-tan-binh-dt-5-x-20m-4-tang-chi-8-9-ty-id22566552,2024-05-27
Khu Biệt Thự Him Lam Quận 7 - 5 Tầng Có Hầm - DT 5 x 20m - Chỉ 25.1 Tỷ,"Quận 7, TPHCM",25 tỷ 100 triệu,2 PN,3 WC,99 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/khu-biet-thu-him-lam-quan-7-5-tang-co-ham-dt-5-x-20m-chi-25-1-ty-id22566558,2024-05-27
"BÁN NHÀ Hẻm Xe Hơi PHÚ THỌ HÒA, Tân Phú - 71 m2- Giá 5.1 Tỷ.","Quận Tân Phú, TPHCM",5 tỷ 100 triệu,3 PN,3 WC,50 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/ban-nha-hem-xe-hoi-phu-tho-hoa-tan-phu-71-m2-gia-5-1-ty-id22566238,2024-05-27
