name,district,price,bedroom,wc,acreage,link,date
Gấp gấp! Nhà 4 lầu hẻm xe hơi Tô Hiến Thành 5x12m,"Quận 10, TPHCM",10 tỷ 600 triệu,2 PN,2 WC,46 m2,https://mogi.vn/quan-10/mua-nha-hem-ngo/gap-gap-nha-4-lau-hem-xe-hoi-to-hien-thanh-5x12m-id22082231,2024-05-31
"Nhà hẻm 8m Huỳnh Văn Bánh, Phú Nhuận 4.2x14.5m 11,5 tỷ - 60 m2","Quận Phú Nhuận, TPHCM",11 tỷ 500 triệu,2 PN,2 WC,58 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/nha-hem-8m-huynh-van-banh-phu-nhuan-4-2x14-5m-11-5-ty-60-m2-id22090288,2024-05-31
"Bán nhà hẻm xh đường 3/2, Quận 10. Vị trí đẹp, 6x20m nhà 4 lầu rất đẹp","Quận 10, TPHCM",17 tỷ 900 triệu,6 PN,6 WC,240 m2,https://mogi.vn/quan-10/mua-nha-hem-ngo/ban-nha-hem-xh-duong-3-2-quan-10-vi-tri-dep-6x20m-nha-4-lau-rat-dep-id22093805,2024-05-31
"Bán nhà hẻm xe hơi Quận 10, Phường 1, Lê Hồng Phong, 6 tầng 56m2","Quận 10, TPHCM",10 tỷ 900 triệu,0 PN,0 WC,280 m2,https://mogi.vn/quan-10/mua-nha-hem-ngo/ban-nha-hem-xe-hoi-quan-10-phuong-1-le-hong-phong-6-tang-56m2-id22093869,2024-05-31
"Nhà Góc 2 mặt hẻm đường Tô Ký, xã Trung Chánh Hóc Môn","Huyện Hóc Môn, TPHCM",4 tỷ 700 triệu,22 PN,22 WC,100 m2,https://mogi.vn/huyen-hoc-mon/mua-nha-mat-tien-pho/nha-goc-2-mat-hem-duong-to-ky-xa-trung-chanh-hoc-mon-id22569151,2024-05-31
"Bán nhà hẻm xe hơi Thành Thái, P14, Q10 4x16m trệt lửng 2 lầu","Quận 10, TPHCM",12 tỷ 300 triệu,2 PN,2 WC,54 m2,https://mogi.vn/quan-10/mua-nha-hem-ngo/ban-nha-hem-xe-hoi-thanh-thai-p14-q10-4x16m-tret-lung-2-lau-id22094010,2024-05-31
"MT Sư Vạn Hạnh Q.10.5 tầng ngay Bv Nhi Đồng 1 15,6 tỷ - 60 m2","Quận 10, TPHCM",15 tỷ 600 triệu,5 PN,5 WC,70 m2,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/mt-su-van-hanh-q-10-5-tang-ngay-bv-nhi-dong-1-15-6-ty-60-m2-id22100255,2024-05-31
"bán căn góc 2 MT Điện Biên Phủ, Q3 , DT: 6x15m, 3L - chỉ 21 tỷ","Quận 3, TPHCM",21 tỷ,2 PN,3 WC,35 m2,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/ban-can-goc-2-mt-dien-bien-phu-q3-dt-6x15m-3l-chi-21-ty-id22105899,2024-05-31
"Bán nhà HXH đường Hòa Hảo, Phường 5, Quận 10, 4x20m 5 tầng ST nhỉnh 12","Quận 10, TPHCM",12 tỷ 600 triệu,4 PN,4 WC,140 m2,https://mogi.vn/quan-10/mua-nha-hem-ngo/ban-nha-hxh-duong-hoa-hao-phuong-5-quan-10-4x20m-5-tang-st-nhinh-12-id22093895,2024-05-31
"Bán gấp nhà gần Cộng Hòa, F13 Tân Bình Ngay Etow 4x21m chỉ nhỉnh 11 tỷ","Quận Tân Bình, TPHCM",11 tỷ 500 triệu,4 PN,4 WC,21 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/ban-gap-nha-gan-cong-hoa-f13-tan-binh-ngay-etow-4x21m-chi-nhinh-11-ty-id22236785,2024-05-31
bán mặt tiền ngang khủng 8m có sân đổ xe hơi Đoàn Văn Bơ q4 ngộp 23ty,"Quận 4, TPHCM",23 tỷ,5 PN,5 WC,60 m2,https://mogi.vn/quan-4/mua-nha-mat-tien-pho/ban-mat-tien-ngang-khung-8m-co-san-do-xe-hoi-doan-van-bo-q4-ngop-23ty-id22510138,2024-05-31
"chuđịnh cư cần bán nhà MT Sư Vạn Hạnh, P.12, Quận 10. 22 tỷ 400 triệu","Quận 10, TPHCM",22 tỷ 400 triệu,2 PN,2 WC,21 m2,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/chudinh-cu-can-ban-nha-mt-su-van-hanh-p-12-quan-10-22-ty-400-trieu-id22463516,2024-05-31
"Nhà hẻm 133 Hòa Hưng, Phường 12, Quận 10; 48m2 giá 13 tỷ","Quận 10, TPHCM",13 tỷ,5 PN,4 WC,43 m2,https://mogi.vn/quan-10/mua-nha-hem-ngo/nha-hem-133-hoa-hung-phuong-12-quan-10-48m2-gia-13-ty-id22093964,2024-05-31
Bán nhà mặt tiền 3thang2 F14  Q10 4m x 20m. gia bán gấp 22ty TL mạnh.,"Quận 10, TPHCM",22 tỷ,2 PN,2 WC,43 m2,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/ban-nha-mat-tien-3thang2-f14-q10-4m-x-20m-gia-ban-gap-22ty-tl-manh-id22463536,2024-05-31
"Cần bán nhà MT Lạc Long Quân P.8 Tân Bình 10,5 tỷ - 61 m2","Quận Tân Bình, TPHCM",10 tỷ 500 triệu,4 PN,4 WC,433 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/can-ban-nha-mt-lac-long-quan-p-8-tan-binh-10-5-ty-61-m2-id22086349,2024-05-31
"Bán nhà mặt tiền đường Đồng Nai, P15, Q10 13 tỷ","Quận 10, TPHCM",13 tỷ,5 PN,5 WC,48 m2,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-dong-nai-p15-q10-13-ty-id22082206,2024-05-31
"Gấp, Mặt Tiền Sân Bay Phường 2 Tân Bình Kinh Doanh Đa Nghành DT 5x26","Quận Tân Bình, TPHCM",24 tỷ,8 PN,8 WC,100 m2,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/gap-mat-tien-san-bay-phuong-2-tan-binh-kinh-doanh-da-nghanh-dt-5x26-id22568910,2024-05-31
"Nhà hẻm 133 Hòa Hưng, Phường 12, Quận 10; 48m2 giá 13 tỷ","Quận 10, TPHCM",13 tỷ,5 PN,4 WC,43 m2,https://mogi.vn/quan-10/mua-nha-hem-ngo/nha-hem-133-hoa-hung-phuong-12-quan-10-48m2-gia-13-ty-id22093964,2024-05-31
"NHÀ 4X32M MẶT TIỀN KDBB Phạm Văn Sáng Gần Chợ Đại Hải, KDC Thành Sơn","Huyện Hóc Môn, TPHCM",7 tỷ 700 triệu,10 PN,5 WC,88 m2,https://mogi.vn/huyen-hoc-mon/mua-nha-mat-tien-pho/nha-4x32m-mat-tien-kdbb-pham-van-sang-gan-cho-dai-hai-kdc-thanh-son-id22030551,2024-05-31
Nhà đẹp 2 Lầu Mới Xây 4x15 2 sẹc NGuyễn Thị Sóc Gần CHợ đầu mối HócMôn,"Huyện Hóc Môn, TPHCM",3 tỷ 800 triệu,3 PN,3 WC,45 m2,https://mogi.vn/huyen-hoc-mon/mua-nha-hem-ngo/nha-dep-2-lau-moi-xay-4x15-2-sec-nguyen-thi-soc-gan-cho-dau-moi-hocmon-id22300970,2024-05-31
"Biệt thự vườn Bà Điểm 11x22m, MT Tiền Lân 19 Gần chợ ủy ban Xã Bà Điểm","Huyện Hóc Môn, TPHCM",10 tỷ 500 triệu,3 PN,4 WC,40 m2,https://mogi.vn/huyen-hoc-mon/mua-nha-mat-tien-pho/biet-thu-vuon-ba-diem-11x22m-mt-tien-lan-19-gan-cho-uy-ban-xa-ba-diem-id21409536,2024-05-31
Đất 7.5x32m Mặt Tiền Trần Văn Mười chợ Đại Hải PVH KDBB sầm uất 12tỷ,"Huyện Hóc Môn, TPHCM",12 tỷ,3 PN,3 WC,45 m2,https://mogi.vn/huyen-hoc-mon/mua-nha-mat-tien-pho/dat-7-5x32m-mat-tien-tran-van-muoi-cho-dai-hai-pvh-kdbb-sam-uat-12ty-id21430693,2024-05-31
chủ nợ Bank cần bán gấp nhà 2 mặt tiền hẻm q10 Tô Hiến Thành chỉ 22ty.,"Quận 10, TPHCM",22 tỷ,4 PN,5 WC,86 m2,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/chu-no-bank-can-ban-gap-nha-2-mat-tien-hem-q10-to-hien-thanh-chi-22ty-id22510114,2024-05-31
"HÀNG THƠM* nhà 5.5x16m 2L mái Đúc Trung Chánh, 1Sẹc Đồng Tâm SOng Hành","Huyện Hóc Môn, TPHCM",4 tỷ 750 triệu,4 PN,5 WC,54 m2,https://mogi.vn/huyen-hoc-mon/mua-nha-hem-ngo/hang-thom-nha-5-5x16m-2l-mai-duc-trung-chanh-1sec-dong-tam-song-hanh-id22299675,2024-05-31
