name,district,price,bedroom,wc,acreage,link,date
"Chủ nhà cần bán gấp căn nhà ở Hẻm 42 Ung Văn Khiêm, BTh 1,480 tỷ","Quận Bình Thạnh, TPHCM",1 tỷ 480 triệu,4 PN,4 WC,308 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/chu-nha-can-ban-gap-can-nha-o-hem-42-ung-van-khiem-bth-1-480-ty-id22575943,2024-06-09
"Chủ nhà cần bán gấp căn nhà ở Hẻm 42 Ung Văn Khiêm, BTh 1,480 tỷ","Quận Bình Thạnh, TPHCM",1 tỷ 480 triệu,4 PN,4 WC,308 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/chu-nha-can-ban-gap-can-nha-o-hem-42-ung-van-khiem-bth-1-480-ty-id22575943,2024-06-09
"Chủ Ngộp Cần Bán Nhà Hoàng Hoa Thám, P5, Phú Nhuận,Dt:77,5,giá 3tỷ 350","Quận Phú Nhuận, TPHCM",3350 tỷ,5 PN,6 WC,189 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-mat-tien-pho/chu-ngop-can-ban-nha-hoang-hoa-tham-p5-phu-nhuan-dt-77-5-gia-3ty-350-id22413482,2024-06-09
Bán nhà Giá Rẽ Giá 26 tỷ xây 1 Hầm 7 Tâng 92 Nguyễn Cữu Vân P 17. Q BT,"Quận Bình Thạnh, TPHCM",26 tỷ,2 PN,2 WC,83 m2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/ban-nha-gia-re-gia-26-ty-xay-1-ham-7-tang-92-nguyen-cuu-van-p-17-q-bt-id22573937,2024-06-09
"Chỉ 9,8t tỷ Siêu biệt thự vườn rộng hơn 4200m2 ngay TP Củ Chi","Huyện Củ Chi, TPHCM",9 tỷ 800 triệu,0 PN,0 WC,370 m2,https://mogi.vn/huyen-cu-chi/mua-nha-biet-thu-lien-ke/chi-9-8t-ty-sieu-biet-thu-vuon-rong-hon-4200m2-ngay-tp-cu-chi-id22575796,2024-06-09
"Bán nhà Khu sân bay - Ngay sát Phổ Quang - Ngang 8,2m nở hậu - 182m2","Quận Tân Bình, TPHCM",35 tỷ,6 PN,6 WC,148 m2,https://mogi.vn/quan-tan-binh/mua-nha-biet-thu-lien-ke/ban-nha-khu-san-bay-ngay-sat-pho-quang-ngang-8-2m-no-hau-182m2-id22575273,2024-06-09
Bán nhà mới đẹp - Ngay Hoàng Sa - Sát Q3 - 45m2 - 2 tầng - hẻm thông,"Quận Tân Bình, TPHCM",7 tỷ 400 triệu,3 PN,3 WC,71 m2,https://mogi.vn/quan-tan-binh/mua-nha-biet-thu-lien-ke/ban-nha-moi-dep-ngay-hoang-sa-sat-q3-45m2-2-tang-hem-thong-id22575253,2024-06-09
Bán MTKD Tân Bình - Ngang khủng 10m - Lô góc không LG - 2 tầng - 12T,"Quận Tân Bình, TPHCM",12 tỷ,4 PN,5 WC,100 m2,https://mogi.vn/quan-tan-binh/mua-nha-biet-thu-lien-ke/ban-mtkd-tan-binh-ngang-khung-10m-lo-goc-khong-lg-2-tang-12t-id22575238,2024-06-09
Bán nhà hẻm 8m - Hẻm kinh doanh- TT Tân Phú - 80m2 - 3 tầng - Nhích 7,"Quận Tân Phú, TPHCM",7 tỷ 300 triệu,5 PN,5 WC,300 m2,https://mogi.vn/quan-tan-phu/mua-nha-biet-thu-lien-ke/ban-nha-hem-8m-hem-kinh-doanh-tt-tan-phu-80m2-3-tang-nhich-7-id22574364,2024-06-09
Chưa đến 5T có nhà - TT VIP Gò Dầu - 50m2 - 2 tầng - Hẻm xe hơi 1 trục,"Quận Tân Phú, TPHCM",4 tỷ 900 triệu,8 PN,8 WC,700 m2,https://mogi.vn/quan-tan-phu/mua-nha-biet-thu-lien-ke/chua-den-5t-co-nha-tt-vip-go-dau-50m2-2-tang-hem-xe-hoi-1-truc-id22574401,2024-06-09
