name,district,price,bedroom,wc,acreage,link,date
"Bán Nhà SHR Nguyễn Văn Quỳ,Quận 7,Hẻm Xe Ba Gác","Quận 7, TPHCM",2 tỷ 850 triệu,2 PN,2 WC,85 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/ban-nha-shr-nguyen-van-quy-quan-7-hem-xe-ba-gac-id22528876,2024-05-04
Mặt tiền Phú Nhà 4 tầng 14CHDV mới Full nội thất chỉ 13 tỷ,"Quận Phú Nhuận, TPHCM",13 tỷ,2 PN,2 WC,34 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-mat-tien-pho/mat-tien-phu-nha-4-tang-14chdv-moi-full-noi-that-chi-13-ty-id22547350,2024-05-04
"Bán Nhà Mới Đẹp,Hẻm Ba Gác sát HXH, Lê Quang Định P.5 BT 63M2, 6 tỷ95","Quận Bình Thạnh, TPHCM",6 tỷ 950 triệu,14 PN,14 WC,65 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-nha-moi-dep-hem-ba-gac-sat-hxh-le-quang-dinh-p-5-bt-63m2-6-ty95-id22521691,2024-05-04
"Bán nhà Hẻm Ba Gác Thông Lê Quang Định P.7 Q.BT 33m2, 5PN, chỉ 4tỷ95","Quận Bình Thạnh, TPHCM",4 tỷ 950 triệu,4 PN,4 WC,63 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-nha-hem-ba-gac-thong-le-quang-dinh-p-7-q-bt-33m2-5pn-chi-4ty95-id22524911,2024-05-04
"Nhà đường lớn khu Tk đường Trần Hưng Đạo,  Cầu Kho, Quận 1. dt 3.8x15m","Quận 1, TPHCM",14 tỷ 500 triệu,5 PN,6 WC,33 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/nha-duong-lon-khu-tk-duong-tran-hung-dao-cau-kho-quan-1-dt-3-8x15m-id22545725,2024-05-04
# 057 Bán nhà Tân Thới Hiệp – Quận 12 – 100m2 nhỉnh 3 tỷ,"Quận 12, TPHCM",3 tỷ 950 triệu,4 PN,4 WC,50 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/057-ban-nha-tan-thoi-hiep-quan-12-100m2-nhinh-3-ty-id22534718,2024-05-04
"Bán nhà cấp 4 ấp 3, Tân Kiên, Bình Chánh","Huyện Bình Chánh, TPHCM",3 tỷ 500 triệu,1 PN,1 WC,100 m2,https://mogi.vn/huyen-binh-chanh/mua-nha-mat-tien-pho/ban-nha-cap-4-ap-3-tan-kien-binh-chanh-id22503104,2024-05-04
"BÁN NHÀ BIỆT THỰ CHÂU ÂU PHan Đăng Lưu DT 156M2 Ngang 7M,5PN Hơn 20 Tỷ","Quận Bình Thạnh, TPHCM",22 tỷ 990 triệu,6 PN,6 WC,97 m2,https://mogi.vn/quan-binh-thanh/mua-nha-biet-thu-lien-ke/ban-nha-biet-thu-chau-au-phan-dang-luu-dt-156m2-ngang-7m-5pn-hon-20-ty-id22394970,2024-05-04
🅿️⛔️ NHÀ PHỐ KDC THE SUN ⛔️🅿️ Hẻm Xe Hơi Huỳnh Tấn Phát 5x10M,"Quận 7, TPHCM",5 tỷ 700 triệu,5 PN,5 WC,156 m2,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/nha-pho-kdc-the-sun-hem-xe-hoi-huynh-tan-phat-5x10m-id22078740,2024-05-04
Bán Mặt Tiền Nguyễn Văn Hưởng 520m2 giá 350 tỷ đang cho thuê 1 tỷ/thán,"Quận 2 (TP. Thủ Đức), TPHCM",350 tỷ,4 PN,5 WC,50 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-mat-tien-nguyen-van-huong-520m2-gia-350-ty-dang-cho-thue-1-ty-than-id22394110,2024-05-04
"Giảm Sâu 47 tỷ! Bán BT siêu đẹp Hồ Biểu Chánh Q. Phú nhuận, NH 12x24m","Quận Phú Nhuận, TPHCM",47 tỷ,10 PN,10 WC,520 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-mat-tien-pho/giam-sau-47-ty-ban-bt-sieu-dep-ho-bieu-chanh-q-phu-nhuan-nh-12x24m-id22527580,2024-05-04
"Bán nhà đường Tỉnh Lộ 10, Bình Tân","Quận Bình Tân, TPHCM",4 tỷ,4 PN,5 WC,288 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/ban-nha-duong-tinh-lo-10-binh-tan-id22504731,2024-05-04
"Nguyễn sỹ sách hẻm 6m dt 68m2 ngang 4,5m mà chỉ có hơn 4 tỷ","Quận Tân Bình, TPHCM",4 tỷ 800 triệu,4 PN,3 WC,62 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/nguyen-sy-sach-hem-6m-dt-68m2-ngang-4-5m-ma-chi-co-hon-4-ty-id22344205,2024-05-04
🅿️⛔️ NHÀ ĐẸP HIỆN ĐẠI ⛔️🅿️ Khu Dân Cư The Sun Huỳnh Tấn Phát 4x13m,"Huyện Nhà Bè, TPHCM",6 tỷ 200 triệu,4 PN,2 WC,68 m2,https://mogi.vn/huyen-nha-be/mua-nha-mat-tien-pho/nha-dep-hien-dai-khu-dan-cu-the-sun-huynh-tan-phat-4x13m-id22382369,2024-05-04
Bán Nhà phố KDC Thế kỉ 21 hầm thang máy DT160m2 giá 28 tỷ alo em Nhi,"Quận 2 (TP. Thủ Đức), TPHCM",28 tỷ,4 PN,5 WC,52 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-nha-pho-kdc-the-ki-21-ham-thang-may-dt160m2-gia-28-ty-alo-em-nhi-id22473037,2024-05-04
"Bán nhà HXH đường Trường Chinh, ngay BigC","Quận Tân Phú, TPHCM",3 tỷ 750 triệu,2 PN,2 WC,85 m2,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/ban-nha-hxh-duong-truong-chinh-ngay-bigc-id22513885,2024-05-04
"Hiếm,Hẻm như Mặt Tiền,Đường 10m vỉa hè 5m DT5x20 K.Doanh Lạc Long Quân","Quận Tân Bình, TPHCM",14 tỷ 900 triệu,1 PN,1 WC,40 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/hiem-hem-nhu-mat-tien-duong-10m-via-he-5m-dt5x20-k-doanh-lac-long-quan-id22547956,2024-05-04
🅿️⛔️ NHÀ ĐẸP Ở NGAY ⛔️🅿️ Đường Xe Hơi Huỳnh Tấn Phát Nhà Bè 5x17m,"Huyện Nhà Bè, TPHCM",7 tỷ 800 triệu,5 PN,5 WC,100 m2,https://mogi.vn/huyen-nha-be/mua-nha-mat-tien-pho/nha-dep-o-ngay-duong-xe-hoi-huynh-tan-phat-nha-be-5x17m-id22425280,2024-05-04
Em Nhi chuyên Biệt Thự Quận 2 bán căn Villas sân vườn 435m2 giá 65 tỷ,"Quận 2 (TP. Thủ Đức), TPHCM",65 tỷ,4 PN,5 WC,82 m2,https://mogi.vn/quan-2/mua-nha-biet-thu-lien-ke/em-nhi-chuyen-biet-thu-quan-2-ban-can-villas-san-vuon-435m2-gia-65-ty-id22265655,2024-05-04
Giá RẺ 45 tỷ! Bán nhà MT Nguyễn Công Trứ Quận 1 NH: 4.75*17m 3Tầng,"Quận 1, TPHCM",45 tỷ,4 PN,4 WC,435 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/gia-re-45-ty-ban-nha-mt-nguyen-cong-tru-quan-1-nh-4-75-17m-3ta-ng-id21953735,2024-05-04
"Bán nhà 1/ đường Hậu Giang, Quận 6","Quận 6, TPHCM",3 tỷ 700 triệu,2 PN,3 WC,81 m2,https://mogi.vn/quan-6/mua-nha-mat-tien-pho/ban-nha-1-duong-hau-giang-quan-6-id22514331,2024-05-04
"Q3 TRƯỜNG SA Hẻm 6M KD Đỉnh DT 100M2 Ngang 7,6M 4 Tầng Sát M.Tiền","Quận 3, TPHCM",14 tỷ 990 triệu,3 PN,2 WC,36 m2,https://mogi.vn/quan-3/mua-nha-hem-ngo/q3-truong-sa-hem-6m-kd-dinh-dt-100m2-ngang-7-6m-4-tang-sat-m-tien-id22457808,2024-05-04
🅿️⛔️ NHÀ ĐẸP Ở NGAY ⛔️🅿️ Đường Xe Hơi 9m Huỳnh Thị Đồng Nhà Bè 4x13m,"Huyện Nhà Bè, TPHCM",5 tỷ 990 triệu,4 PN,5 WC,100 m2,https://mogi.vn/huyen-nha-be/mua-nha-mat-tien-pho/nha-dep-o-ngay-duong-xe-hoi-9m-huynh-thi-dong-nha-be-4x13m-id22428113,2024-05-04
Bán Nhà Mới Keng - HXT- 70M2- Nhỉnh 7 Tỷ - Dương Quảng Hàm -P6- GV,"Quận Gò Vấp, TPHCM",7 tỷ,4 PN,5 WC,52 m2,https://mogi.vn/quan-go-vap/mua-nha-mat-tien-pho/ban-nha-moi-keng-hxt-70m2-nhinh-7-ty-duong-quang-ham-p6-gv-id22319765,2024-05-04
HIẾM < 15 tỷ! Bán căn MT DUY NHẤT Đ.Cao Bá Nhạ Q1 - 100m2 4 tầng,"Quận 1, TPHCM",14 tỷ 900 triệu,3 PN,3 WC,70 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/hie-m-15-ty-ba-n-can-mt-duy-nha-t-d-cao-ba-nha-q1-100m2-4-tang-id22007689,2024-05-04
