name,district,price,bedroom,wc,acreage,link,date
Bán nhà mặt tiền đường Số 66 Thảo Điền 4x25m vuông vức được xây 4 tầng,"Quận 2 (TP. Thủ Đức), TPHCM",13 tỷ,8 PN,9 WC,100 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-so-66-thao-dien-4x25m-vuong-vuc-duoc-xay-4-tang-id22539325,2024-04-25
"Nhà Gần Vinhomes Q9, Nguyễn Xiển, 3 Tầng, Ô Tô Ngủ Trong Nhà, Hơn 4Tỷ","Quận 9 (TP. Thủ Đức), TPHCM",4 tỷ 350 triệu,8 PN,9 WC,120 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/nha-gan-vinhomes-q9-nguyen-xien-3-tang-o-to-ngu-trong-nha-hon-4ty-id22541900,2024-04-25
"Bán nhà Hẻm Ba Gác Thông Lê Quang Định P.7 Q.BT 33m2, 5PN, chỉ 5 tỷ","Quận Bình Thạnh, TPHCM",5 tỷ,4 PN,4 WC,58 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-nha-hem-ba-gac-thong-le-quang-dinh-p-7-q-bt-33m2-5pn-chi-5-ty-id22524911,2024-04-25
"Bán Nhà Mới Đẹp,Hẻm Ba Gác sát HXH, Lê Quang Định P.5 BT 63M2, 6 tỷ95","Quận Bình Thạnh, TPHCM",6 tỷ 950 triệu,5 PN,6 WC,33 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-nha-moi-dep-hem-ba-gac-sat-hxh-le-quang-dinh-p-5-bt-63m2-6-ty95-id22521691,2024-04-25
"Bán toà nhà VP Gold Star Lý Thường Kiệt. hầm 9 lầu Q.10, (2850m)","Quận 10, TPHCM",75 tỷ,4 PN,4 WC,63 m2,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/ban-toa-nha-vp-gold-star-ly-thuong-kiet-ham-9-lau-q-10-2850m-id22492767,2024-04-25
"Bán Nhà Mới Đẹp , HXH đỗ cửa Thống Nhất P.11 Gò Vấp 45m2, 3PN, 6 tỷ5","Quận Gò Vấp, TPHCM",6 tỷ 500 triệu,20 PN,20 WC,300 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-nha-moi-dep-hxh-do-cua-thong-nhat-p-11-go-vap-45m2-3pn-6-ty5-id22539926,2024-04-25
"Em Nhi chuyên Quận 2, bán Nhà Phố DT 160m2 giá 28 tỷ có thang máy&hầm","Quận 2 (TP. Thủ Đức), TPHCM",28 tỷ,3 PN,5 WC,45 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/em-nhi-chuyen-quan-2-ban-nha-pho-dt-160m2-gia-28-ty-co-thang-may-ham-id22449037,2024-04-25
Chính Chủ ! Bán Toà Nhà Mặt Tiền đg Võ Văn Kiệt Q1 - diện tích 12x15 -,"Quận 1, TPHCM",85 tỷ,8 PN,8 WC,160 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/chinh-chu-ban-toa-nha-mat-tien-dg-vo-van-kiet-q1-dien-tich-12x15-id22492684,2024-04-25
"Bán nhà mặt tiền KD VIP trục đường Lê Văn Việt, Q9, 103m2, ngay DHGTVT","Quận 9 (TP. Thủ Đức), TPHCM",16 tỷ 990 triệu,20 PN,20 WC,320 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-nha-mat-tien-kd-vip-truc-duong-le-van-viet-q9-103m2-ngay-dhgtvt-id22414383,2024-04-25
"TB. Tòa CHDV 35P, TN tới 160 triệu/th. 159m2, ngang 7M, 5T, gần Q10.","Quận Tân Bình, TPHCM",24 tỷ 950 triệu,4 PN,4 WC,103 m2,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/tb-toa-chdv-35p-tn-toi-160-trieu-th-159m2-ngang-7m-5t-gan-q10-id22512666,2024-04-25
