name,district,price,bedroom,wc,acreage,link,date
Bán nhà chính chủ 1 đời Xô Viết Nghệ Tĩnh 200m2(9×25) HXH 4m chỉ 21 tỷ,"Quận Bình Thạnh, TPHCM",21 tỷ,2 PN,2 WC,85 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-nha-chinh-chu-1-doi-xo-viet-nghe-tinh-200m2-9-25-hxh-4m-chi-21-ty-id22517879,2024-05-02
"Bán nhà Hẻm Ba Gác Thông Lê Quang Định P.7 Q.BT 33m2, 5PN, chỉ 4tỷ9","Quận Bình Thạnh, TPHCM",4 tỷ 900 triệu,3 PN,2 WC,200 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-nha-hem-ba-gac-thong-le-quang-dinh-p-7-q-bt-33m2-5pn-chi-4ty9-id22524911,2024-05-02
Bán gấp nhà hẻm ô tô Phan Chu Tinh Bình Thạnh 60m2 5 tầng chỉ 7.99 tỷ,"Quận Bình Thạnh, TPHCM",7 tỷ 999 triệu,5 PN,6 WC,33 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-gap-nha-hem-o-to-phan-chu-tinh-binh-thanh-60m2-5-tang-chi-7-99-ty-id22517990,2024-05-02
"Bán Nhà Mới Đẹp,Hẻm Ba Gác sát HXH, Lê Quang Định P.5 BT 63M2, 6 tỷ95","Quận Bình Thạnh, TPHCM",6 tỷ 950 triệu,4 PN,4 WC,60 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-nha-moi-dep-hem-ba-gac-sat-hxh-le-quang-dinh-p-5-bt-63m2-6-ty95-id22521691,2024-05-02
"Bán Nhà Mới đẹp,hẻm ba gác gần MT Nguyễn Đình Chiểu P.4 PN 25m2, 4 tỷ6","Quận Phú Nhuận, TPHCM",4 tỷ 600 triệu,4 PN,4 WC,63 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/ban-nha-moi-dep-hem-ba-gac-gan-mt-nguyen-dinh-chieu-p-4-pn-25m2-4-ty6-id22540627,2024-05-02
"Bán Nhà Mới Đẹp , HXH đỗ cửa Thống Nhất P.11 Gò Vấp 45m2, 3PN, 6 tỷ5","Quận Gò Vấp, TPHCM",6 tỷ 500 triệu,3 PN,4 WC,25 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-nha-moi-dep-hxh-do-cua-thong-nhat-p-11-go-vap-45m2-3pn-6-ty5-id22539926,2024-05-02
Bán gấp nhà Bùi Hữu Nghĩa Bình Thạnh 120m2 3 tầng chỉ 12 tỷ,"Quận Bình Thạnh, TPHCM",12 tỷ,3 PN,5 WC,45 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-gap-nha-bui-huu-nghia-binh-thanh-120m2-3-tang-chi-12-ty-id22547660,2024-05-02
"GIẢM 5 TỶ! Mặt tiền KD, Trần Bình Trọng, 115m2, 4.5 x 25m, chỉ 13.x tỷ","Quận Bình Thạnh, TPHCM",13 tỷ 480 triệu,5 PN,3 WC,120 m2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/giam-5-ty-mat-tien-kd-tran-binh-trong-115m2-4-5-x-25m-chi-13-x-ty-id22533429,2024-05-02
"Nhà 2 Lầu Sân Thượng MẶT TIỀN ĐƯỜNG SỐ VĨNH HỘI ,F4. Q4.","Quận 4, TPHCM",6 tỷ 700 triệu,3 PN,2 WC,115 m2,https://mogi.vn/quan-4/mua-duong-noi-bo/nha-2-lau-san-thuong-mat-tien-duong-so-vinh-hoi-f4-q4-id22376171,2024-05-02
"Chuẩn bị định cư Úc cần bán nhà Đ. Hoàng Văn Thụ, Phường1, Q.Phú Nhuận","Quận Tân Bình, TPHCM",1 tỷ 950 triệu,2 PN,3 WC,32 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/chuan-bi-dinh-cu-uc-can-ban-nha-d-hoang-van-thu-phuong1-q-phu-nhuan-id22535955,2024-05-02
