name,district,price,bedroom,wc,acreage,link,date
"Bán gấp nhà hẻm 618 CMT8 P11 Quận 3, giá 8 tỷ 200 triệu - DTCN 83m2 -","Quận 3, TPHCM",8 tỷ 200 triệu,1 PN,2 WC,83 m2,https://mogi.vn/quan-3/mua-nha-hem-ngo/ban-gap-nha-hem-618-cmt8-p11-quan-3-gia-8-ty-200-trieu-dtcn-83m2-id22572864,2024-06-06
"Biệt thự ven sông Bình Thạnh, 200m2(10x20) đường 10m giá tốt chỉ 95tr/","Quận Bình Thạnh, TPHCM",18 tỷ 950 triệu,3 PN,2 WC,52 m2,https://mogi.vn/quan-binh-thanh/mua-nha-biet-thu-lien-ke/biet-thu-ven-song-binh-thanh-200m2-10x20-duong-10m-gia-tot-chi-95tr-id22573134,2024-06-06
"Bán tòa nhà MT Điện Biên Phủ P, ĐaKao Quận 1, dt:10x20m giá 115 tỷ","Quận 1, TPHCM",115 tỷ,8 PN,4 WC,56 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/ban-toa-nha-mt-dien-bien-phu-p-dakao-quan-1-dt-10x20m-gia-115-ty-id22571275,2024-06-06
Bán Nhà Đẳng Cấp HxH Nguyễn Thượng Hiền Q.Bình Thạnh  ( Full nội thất),"Quận Bình Thạnh, TPHCM",13 tỷ 500 triệu,4 PN,4 WC,40 m2,https://mogi.vn/quan-binh-thanh/mua-duong-noi-bo/ban-nha-dang-cap-hxh-nguyen-thuong-hien-q-binh-thanh-full-noi-that-id22545438,2024-06-06
"17.12.1 Gấ,p Nh,à mới- Khu phân lô- Sát MT Tô Ngọc Vân- hxh 8m-4*20,5","Quận 12, TPHCM",4 tỷ 900 triệu,4 PN,2 WC,107 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/17-12-1-ga-p-nh-a-moi-khu-phan-lo-sat-mt-to-ngoc-van-hxh-8m-4-20-5-id22573473,2024-06-06
"Nhà đẹp! Mặt tiền hẻm xe tải Hoàng Hoa Thám Bình Thạnh 65m2chỉ10,69tỷ","Quận Bình Thạnh, TPHCM",10 tỷ 690 triệu,0 PN,0 WC,370 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/nha-dep-mat-tien-hem-xe-tai-hoang-hoa-tham-binh-thanh-65m2chi10-69ty-id22570746,2024-06-06
"Siêu phẩm! Hẻm xe hơi Phan Xích Long Phú Nhuận 70m2 chỉ 12,79tỷ","Quận Phú Nhuận, TPHCM",12 tỷ 790 triệu,2 PN,2 WC,320 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/sieu-pham-hem-xe-hoi-phan-xich-long-phu-nhuan-70m2-chi-12-79ty-id22570737,2024-06-06
"Gấp bán! Hẻm xe hơi Thích Quảng Đức Phú Nhuận 80m2 chỉ 11,99tỷ","Quận Phú Nhuận, TPHCM",11 tỷ 990 triệu,1 PN,2 WC,83 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/gap-ban-hem-xe-hoi-thich-quang-duc-phu-nhuan-80m2-chi-11-99ty-id22570728,2024-06-06
"Siêu phẩm! Hẻm xe hơi khu VIP Phan Xích Long Phú Nhuận 85m2chỉ 10,89tỷ","Quận Phú Nhuận, TPHCM",10 tỷ 890 triệu,4 PN,5 WC,68 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/sieu-pham-hem-xe-hoi-khu-vip-phan-xich-long-phu-nhuan-85m2chi-10-89ty-id22570699,2024-06-06
Giá TỐT 13.7 tỷ! Bán nhà HXH Đ. Điện Biên Phủ Q. 3 - 6x14m.,"Quận 3, TPHCM",13 tỷ,1 PN,2 WC,83 m2,https://mogi.vn/quan-3/mua-nha-hem-ngo/gia-to-t-13-7-ty-ba-n-nha-hxh-d-dien-bien-phu-q-3-6x14m-id22545420,2024-06-06
