name,district,price,bedroom,wc,acreage,link,date
"Bán Nhà Mới 75m2 10,2 Tỷ Bình Thạnh Phường 26","Quận Bình Thạnh, TPHCM",10 tỷ 200 triệu,5 PN,5 WC,75 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-nha-moi-75m2-10-2-ty-binh-thanh-phuong-26-id22563448,2024-05-22
giảm mạnh bán lô đất duy nhất xây dựng 4 tâng nhỉnh 6 tỷ,"Quận Phú Nhuận, TPHCM",6 tỷ 490 triệu,0 PN,0 WC,80 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/gia-m-ma-nh-ba-n-lo-da-t-duy-nha-t-xay-du-ng-4-tang-nhi-nh-6-ty-id22563886,2024-05-22
Nhà 250m2 Full TC Hẻm 6m - Trịnh Thị Miếng - Hóc Môn - Chỉ 29tr/m2,"Huyện Hóc Môn, TPHCM",7 tỷ 400 triệu,2 PN,2 WC,251 m2,https://mogi.vn/huyen-hoc-mon/mua-nha-hem-ngo/nha-250m2-full-tc-hem-6m-trinh-thi-mieng-hoc-mon-chi-29tr-m2-id22563804,2024-05-22
"SƠN KỲ TÂN PHÚ – XE HƠI VÀO NHÀ (5,5m x 18m) 3 tầng BTCT, Sổ nở hậu","Quận Tân Phú, TPHCM",7 tỷ 600 triệu,4 PN,5 WC,86 m2,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/son-ky-tan-phu-xe-hoi-vao-nha-5-5m-x-18m-3-tang-btct-so-no-hau-id22563850,2024-05-22
"Cần bán gấp nhà Nguyễn Thượng Hiền,P5,Bình Thạnh,68m2,3ty790tr,SHR","Quận Phú Nhuận, TPHCM",3 tỷ 790 triệu,5 PN,5 WC,68 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-mat-tien-pho/can-ban-gap-nha-nguyen-thuong-hien-p5-binh-thanh-68m2-3ty790tr-shr-id22563791,2024-05-22
"Chủ ngộp vốn cần bán nhà Bùi Đình Túy, Phường 26, Bình Thạnh. DT 60m2","Quận Bình Thạnh, TPHCM",2 tỷ 370 triệu,3 PN,3 WC,60 m2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/chu-ngop-von-can-ban-nha-bui-dinh-tuy-phuong-26-binh-thanh-dt-60m2-id22563820,2024-05-22
"bán gấp nhà hẻm Ba Gác, gần MT Phan Đình Phùng P.1 PN 45m2 4PN, 5 tỷ4","Quận Phú Nhuận, TPHCM",5 tỷ 400 triệu,4 PN,5 WC,45 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/ban-gap-nha-hem-ba-gac-gan-mt-phan-dinh-phung-p-1-pn-45m2-4pn-5-ty4-id22563815,2024-05-22
"TIN THẬT:Nhà 6x15,hẻm xe hơi,không QH,mộ Đường 51 Hiệp Bình Chánh,TĐ","Quận Thủ Đức (TP. Thủ Đức), TPHCM",5 tỷ 500 triệu,3 PN,1 WC,89 m2,https://mogi.vn/quan-thu-duc/mua-nha-hem-ngo/tin-that-nha-6x15-hem-xe-hoi-khong-qh-mo-duong-51-hiep-binh-chanh-td-id22556195,2024-05-22
"Bán nhà TRƯỜNG CHINH, 65m2, 4 tầng kiên cố, 4 PN, xe hơi đậu cửa","Quận Tân Bình, TPHCM",6 tỷ 350 triệu,4 PN,4 WC,65 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/ban-nha-truong-chinh-65m2-4-tang-kien-co-4-pn-xe-hoi-dau-cua-id22556480,2024-05-22
"TIN THẬT:Nhà Cấp 4 có gác,1 đời chủ 4x11 đường 22,Linh Đông,Thủ đức","Quận Thủ Đức (TP. Thủ Đức), TPHCM",2 tỷ 950 triệu,3 PN,1 WC,44 m2,https://mogi.vn/quan-thu-duc/mua-nha-hem-ngo/tin-that-nha-cap-4-co-gac-1-doi-chu-4x11-duong-22-linh-dong-thu-duc-id22465250,2024-05-22
"Bán đất CĂN HỘ DỊCH VỤ TÂN BÌNH TRƯƠNG CÔNG ĐỊNH,  gần hxh 5m x 15m","Quận Tân Bình, TPHCM",6 tỷ 650 triệu,3 PN,3 WC,70 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/ban-dat-can-ho-dich-vu-tan-binh-truong-cong-dinh-gan-hxh-5m-x-15m-id22556530,2024-05-22
"Nhà NGUYỄN VĂN CÔNG, GV,  88M2, nhà còn mới vào ở luôn, chỉ 6.6 tỷ","Quận Gò Vấp, TPHCM",6 tỷ 600 triệu,3 PN,4 WC,88 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/nha-nguyen-van-cong-gv-88m2-nha-con-moi-vao-o-luon-chi-6-6-ty-id22556454,2024-05-22
"Bán nhà TRƯỜNG CHINH 86M2, hẻm xe hơi, tienj xây căn hộ, chỉ 7.8 tỷ","Quận Tân Bình, TPHCM",7 tỷ 800 triệu,3 PN,3 WC,86 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/ban-nha-truong-chinh-86m2-hem-xe-hoi-tienj-xay-can-ho-chi-7-8-ty-id22557166,2024-05-22
"Vị trí tiện xây nhà vườn, 8x25m xe hơi thông, 1.3 tỷ thương lượng","Huyện Hóc Môn, TPHCM",1 tỷ 300 triệu,0 PN,0 WC,200 m2,https://mogi.vn/huyen-hoc-mon/mua-nha-hem-ngo/vi-tri-tien-xay-nha-vuon-8x25m-xe-hoi-thong-1-3-ty-thuong-luong-id22563771,2024-05-22
"TIN THẬT:Mặt tiền 4 tầng hoàn công,6x19 Đường 18 bên sông Gigamall,TĐ","Quận Thủ Đức (TP. Thủ Đức), TPHCM",15 tỷ 500 triệu,4 PN,4 WC,113 m2,https://mogi.vn/quan-thu-duc/mua-nha-mat-tien-pho/tin-that-mat-tien-4-tang-hoan-cong-6x19-duong-18-ben-song-gigamall-td-id22561014,2024-05-22
