name,district,price,bedroom,wc,acreage,link,date
"Bán gấp nhà hẻm 618 CMT8 P11 Quận 3, giá 8 tỷ 200 triệu - DTCN 83m2 -","Quận 3, TPHCM",8 tỷ 200 triệu,1 PN,2 WC,83 m2,https://mogi.vn/quan-3/mua-nha-hem-ngo/ban-gap-nha-hem-618-cmt8-p11-quan-3-gia-8-ty-200-trieu-dtcn-83m2-id22572864,2024-06-07
"Hàng Cực hiếm Q7, Bán gấp Nhà SHR, hoàn công đầy đủ, 3 tầng,nhỉnh 1 tỷ","Quận 7, TPHCM",1 tỷ 750 triệu,0 PN,0 WC,370 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/hang-cuc-hiem-q7-ban-gap-nha-shr-hoan-cong-day-du-3-tang-nhinh-1-ty-id22573949,2024-06-07
"Biệt thự ven sông Bình Thạnh, 200m2(10x20) đường 10m giá tốt chỉ 95tr/","Quận Bình Thạnh, TPHCM",18 tỷ 950 triệu,2 PN,2 WC,13 m2,https://mogi.vn/quan-binh-thanh/mua-nha-biet-thu-lien-ke/biet-thu-ven-song-binh-thanh-200m2-10x20-duong-10m-gia-tot-chi-95tr-id22573134,2024-06-07
GẦN AEON TÂN PHÚ 4 TẦNG SÂN THƯỢNG - 5PN - Hẻm xe tải quay đầu,"Quận Bình Tân, TPHCM",5 tỷ 300 triệu,5 PN,6 WC,64 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/gan-aeon-tan-phu-4-tang-san-thuong-5pn-hem-xe-tai-quay-dau-id22572720,2024-06-07
"Bán lô đất gần vòng xoay Trần Não, DT 6x20m, CN 120m2. Giá 20 tỷ","Quận 2 (TP. Thủ Đức), TPHCM",20 tỷ,5 PN,5 WC,310 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-lo-dat-gan-vong-xoay-tran-nao-dt-6x20m-cn-120m2-gia-20-ty-id22573222,2024-06-07
"Nhà Tầng MT Xuân Thủy sầm uất,Thảo Điền,Quận 2,HĐT 60tr/th giá 20 Tỷ","Quận 2 (TP. Thủ Đức), TPHCM",20 tỷ,5 PN,5 WC,200 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/nha-tang-mt-xuan-thuy-sam-uat-thao-dien-quan-2-hdt-60tr-th-gia-20-ty-id22574153,2024-06-07
[HOT] Mua nhanh siêu phẩm đẳng cấp ngay Đảo Kim Cương - 156m2 - 40 tỷ,"Quận 2 (TP. Thủ Đức), TPHCM",40 tỷ,0 PN,0 WC,370 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/hot-mua-nhanh-sieu-pham-dang-cap-ngay-dao-kim-cuong-156m2-40-ty-id22573250,2024-06-07
"Nhà 4 Tầng Góc 2 MT đường nội bộ Thảo Điền,TP.Thủ Đức, ngang 10m, 24Tỷ","Quận 2 (TP. Thủ Đức), TPHCM",24 tỷ,8 PN,8 WC,200 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/nha-4-tang-goc-2-mt-duong-noi-bo-thao-dien-tp-thu-duc-ngang-10m-24ty-id22573219,2024-06-07
Bán Nhà Biệt Thự 6x18 - 7PN - Nguyễn Cửu Đàm - Tân Phú - Có Garage Oto,"Quận Tân Phú, TPHCM",14 tỷ 900 triệu,3 PN,3 WC,286 m2,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/ban-nha-biet-thu-6x18-7pn-nguyen-cuu-dam-tan-phu-co-garage-oto-id22574152,2024-06-07
"Nhà 4 Tầng Góc 2 MT đường nội bộ Thảo Điền,TP.Thủ Đức, ngang 10m, 24Tỷ","Quận 2 (TP. Thủ Đức), TPHCM",24 tỷ,8 PN,8 WC,200 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/nha-4-tang-goc-2-mt-duong-noi-bo-thao-dien-tp-thu-duc-ngang-10m-24ty-id22573219,2024-06-07
Bán Nhà Biệt Thự 6x18 - 7PN - Nguyễn Cửu Đàm - Tân Phú - Có Garage Oto,"Quận Tân Phú, TPHCM",14 tỷ 900 triệu,3 PN,3 WC,286 m2,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/ban-nha-biet-thu-6x18-7pn-nguyen-cuu-dam-tan-phu-co-garage-oto-id22574152,2024-06-07
"Nhà MT Trần Não,An Khánh,Quận 2, DT 5.5x20m nở hậu 6.5m,giá tốt 27 Tỷ","Quận 2 (TP. Thủ Đức), TPHCM",27 tỷ,5 PN,5 WC,140 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/nha-mt-tran-nao-an-khanh-quan-2-dt-5-5x20m-no-hau-6-5m-gia-tot-27-ty-id22573201,2024-06-07
"NhàMT Song Hành-Nguyễn Qúy Đức Hầm 4 tầng 5x20m,An Phú Q.2,giá 28.5 Tỷ","Quận 2 (TP. Thủ Đức), TPHCM",28 tỷ 500 triệu,10 PN,10 WC,360 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/nhamt-song-hanh-nguyen-quy-duc-ham-4-tang-5x20m-an-phu-q-2-gia-28-5-ty-id22573181,2024-06-07
"Bán nhà phường 15, quận 8. Cách chùa Quán Âm 500m.","Quận 8, TPHCM",3 tỷ 750 triệu,4 PN,4 WC,50 m2,https://mogi.vn/quan-8/mua-nha-hem-ngo/ban-nha-phuong-15-quan-8-cach-chua-quan-am-500m-id22573287,2024-06-07
"Bán nhà MT Trần Đình Xu Quận 1, dt: 4.5x18m, 5 tầng giá 30 tỷ TL","Quận 1, TPHCM",30 tỷ,5 PN,5 WC,80 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/ban-nha-mt-tran-dinh-xu-quan-1-dt-4-5x18m-5-tang-gia-30-ty-tl-id22573402,2024-06-07
"Bán đất Trần Não Q2 xây CHDV, văn phòng DT 5,5x20 nh 6,2m. Giá 27,5 tỷ","Quận 2 (TP. Thủ Đức), TPHCM",27 tỷ 500 triệu,5 PN,5 WC,81 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-dat-tran-nao-q2-xay-chdv-van-phong-dt-5-5x20-nh-6-2m-gia-27-5-ty-id22573099,2024-06-07
"Nhà Góc 2 MT đường Cao Đức Lân Hầm 4 tầng, An Phú,DT 8x20m giá 45 Tỷ","Quận 2 (TP. Thủ Đức), TPHCM",45 tỷ,8 PN,6 WC,62 m2,https://mogi.vn/quan-2/mua-nha-biet-thu-lien-ke/nha-goc-2-mt-duong-cao-duc-lan-ham-4-tang-an-phu-dt-8x20m-gia-45-ty-id22574129,2024-06-07
"Bán Villa compound Thảo Điền view sông, DT 380m2 Hầm 4 tầng, HDT 7500$","Quận 2 (TP. Thủ Đức), TPHCM",135 tỷ,22 PN,23 WC,120 m2,https://mogi.vn/quan-2/mua-nha-biet-thu-lien-ke/ban-villa-compound-thao-dien-view-song-dt-380m2-ham-4-tang-hdt-7500-id22573289,2024-06-07
Bán nhà ngay Nguyễn Cửu Đàm - Tân Sơn Nhì - Hẻm 7m- 5x23 - 11 Tỷ,"Quận Tân Phú, TPHCM",11 tỷ,4 PN,4 WC,67 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/ban-nha-ngay-nguyen-cuu-dam-tan-son-nhi-hem-7m-5x23-11-ty-id22574113,2024-06-07
Bán nhà 72M2 NGAY TRẦN VĂN ƠN - Tân Sơn Nhì - Hẻm 5m- 4x18 - 6.x Tỷ,"Quận Tân Phú, TPHCM",6 tỷ 300 triệu,4 PN,4 WC,74 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/ban-nha-72m2-ngay-tran-van-on-tan-son-nhi-hem-5m-4x18-6-x-ty-id22574074,2024-06-07
Bán nhà Ngay Âu Cơ -  Phường Tân Sơn Nhì - Hẻm 7m- 4x16 - 6.x Tỷ,"Quận Tân Phú, TPHCM",6 tỷ 500 triệu,3 PN,3 WC,82 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/ban-nha-ngay-au-co-phuong-tan-son-nhi-hem-7m-4x16-6-x-ty-id22574044,2024-06-07
"Biệt thự Góc 2MT 4 Tầng Thang máy khu Trần Não,Bình An,360m2,giá 70 tỷ","Quận 2 (TP. Thủ Đức), TPHCM",70 tỷ,1 PN,2 WC,83 m2,https://mogi.vn/quan-2/mua-nha-biet-thu-lien-ke/biet-thu-goc-2mt-4-tang-thang-may-khu-tran-nao-binh-an-360m2-gia-70-ty-id22574103,2024-06-07
"Bán nhà MT Phạm Viết Chánh Quận 1, dt:5x18m, HĐT: 100 triệu giá 28 tỷ","Quận 1, TPHCM",28 tỷ,3 PN,3 WC,140 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/ban-nha-mt-pham-viet-chanh-quan-1-dt-5x18m-hdt-100-trieu-gia-28-ty-id22573423,2024-06-07
Hoàng Hoa Thám - P.7 - Bình Thạnh giá 1 tỷ 850 tỷ thương lượng có 3PN,"Quận Bình Thạnh, TPHCM",1 tỷ 850 triệu,7 PN,7 WC,97 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/hoang-hoa-tham-p-7-binh-thanh-gia-1-ty-850-ty-thuong-luong-co-3pn-id22574096,2024-06-07
