name,district,price,bedroom,wc,acreage,link,date
Thống Nhất - Hẻm 1 xẹt 30m mặt tiền - 2 tầng - 2 tỷ hơn,"Quận Gò Vấp, TPHCM",2 tỷ 850 triệu,2 PN,2 WC,19 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/thong-nhat-hem-1-xet-30m-mat-tien-2-tang-2-ty-hon-id22561287,2024-05-23
Khu dân cư hiện hữu - hẻm 4m - Đoàn Văn Bơ Quận 4 - 60m2 - 6.9 tỷ TL,"Quận 4, TPHCM",6 tỷ 900 triệu,3 PN,1 WC,136 m2,https://mogi.vn/quan-4/mua-nha-hem-ngo/khu-dan-cu-hien-huu-hem-4m-doan-van-bo-quan-4-60m2-6-9-ty-tl-id22564602,2024-05-23
Nhà đẹp giá tốt trung tâm quận 7 - 4 tầng 62 - 8.9 tỷ thương lượng,"Quận 7, TPHCM",8 tỷ 900 triệu,3 PN,4 WC,65 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/nha-dep-gia-tot-trung-tam-quan-7-4-tang-62-8-9-ty-thuong-luong-id22564184,2024-05-23
"Bán mặt tiền 3 tầng D5 P25 Q Bình Thạnh, DT 5x20m, giá 20tỷ","Quận Bình Thạnh, TPHCM",20 tỷ,4 PN,4 WC,48 m2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/ban-mat-tien-3-tang-d5-p25-q-binh-thanh-dt-5x20m-gia-20ty-id22563974,2024-05-23
"Mua Bán Nhà Riêng 3T 70M2, Dòng Tiền - Ô Tô Đỗ - Phước Long A - 5T","Quận 9 (TP. Thủ Đức), TPHCM",5 tỷ,2 PN,3 WC,70 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/mua-ban-nha-rieng-3t-70m2-dong-tien-o-to-do-phuoc-long-a-5t-id22564019,2024-05-23
"Mua Bán Nhà Riêng 170M2, Hơn 40tr/M2 Đường Xe Tải - Trung Tâm Quận 9","Quận 9 (TP. Thủ Đức), TPHCM",5 tỷ,3 PN,3 WC,122 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/mua-ban-nha-rieng-170m2-hon-40tr-m2-duong-xe-tai-trung-tam-quan-9-id22564155,2024-05-23
"Bán nhà mặt tiền Phan Văn Trị Q.Bình Thạnh, DT 8x20m, 7 tầng thang máy","Quận Bình Thạnh, TPHCM",25 tỷ,4 PN,4 WC,64 m2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/ban-nha-mat-tien-phan-van-tri-q-binh-thanh-dt-8x20m-7-tang-thang-may-id22564343,2024-05-23
"Bán tòa nhà 8 tầng Nơ Trang Long Q.Bình Thạnh, DT 8mx25m, giá 35 tỷ","Quận Bình Thạnh, TPHCM",35 tỷ,3 PN,2 WC,133 m2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/ban-toa-nha-8-tang-no-trang-long-q-binh-thanh-dt-8mx25m-gia-35-ty-id22564342,2024-05-23
"Bán nhà góc 2MT Nguyễn Văn Thương P.25 Q.Bình Thạnh, DT 7x20m, 17 tỷ","Quận Bình Thạnh, TPHCM",17 tỷ,4 PN,3 WC,35 m2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/ban-nha-goc-2mt-nguyen-van-thuong-p-25-q-binh-thanh-dt-7x20m-17-ty-id22564337,2024-05-23
"Bán góc 2mt UNG VĂN KHIÊM P.25 Q Bình Thạnh, DT 10mx50m, giá 68 tỷ","Quận Bình Thạnh, TPHCM",68 tỷ,3 PN,2 WC,150 m2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/ban-goc-2mt-ung-van-khiem-p-25-q-binh-thanh-dt-10mx50m-gia-68-ty-id22564340,2024-05-23
"Bán TÒA NHÀ CHDV 46P đường Bùi Đình Túy P24 Q.Bình Thạnh, DT 10mx40m","Quận Bình Thạnh, TPHCM",35 tỷ 700 triệu,4 PN,4 WC,60 m2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/ban-toa-nha-chdv-46p-duong-bui-dinh-tuy-p24-q-binh-thanh-dt-10mx40m-id22564335,2024-05-23
"Bán tòa nhà mặt tiền NGUYỄN VĂN ĐẬU P11 Q Bình Thạnh, DT 7,5m x16m","Quận Bình Thạnh, TPHCM",28 tỷ,35 PN,35 WC,165 m2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/ban-toa-nha-mat-tien-nguyen-van-dau-p11-q-binh-thanh-dt-7-5m-x16m-id22564332,2024-05-23
"Bán tòa nhà mặt tiền NGUYỄN VĂN ĐẬU P11 Q Bình Thạnh, DT 7,5m x16m","Quận Bình Thạnh, TPHCM",28 tỷ,35 PN,35 WC,165 m2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/ban-toa-nha-mat-tien-nguyen-van-dau-p11-q-binh-thanh-dt-7-5m-x16m-id22564332,2024-05-23
"Bán tòa nhà siêu phẩm HOT HỒNG HÀ  Q.Tân Bình, DT 10mx25m, hầm 8 tầng","Quận Tân Bình, TPHCM",47 tỷ,5 PN,5 WC,161 m2,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/ban-toa-nha-sieu-pham-hot-hong-ha-q-tan-binh-dt-10mx25m-ham-8-tang-id22564329,2024-05-23
"Bán mặt tiền 3 tầng D5 P25 Q Bình Thạnh, DT 5x20m, giá 20tỷ","Quận Bình Thạnh, TPHCM",20 tỷ,3 PN,2 WC,133 m2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/ban-mat-tien-3-tang-d5-p25-q-binh-thanh-dt-5x20m-gia-20ty-id22563974,2024-05-23
"Bán nhà HXH Nguyễn Văn Đậu P.11 Q.Bình Thạnh, DT 4x20m, 4 tầng, 9.2 tỷ","Quận Bình Thạnh, TPHCM",9 tỷ 200 triệu,10 PN,10 WC,126 m2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/ban-nha-hxh-nguyen-van-dau-p-11-q-binh-thanh-dt-4x20m-4-tang-9-2-ty-id22563971,2024-05-23
"Cần bán gấp CHDV góc 2MT đường Điện Biên Phủ, P15, Q. Bình Thạnh","Quận Bình Thạnh, TPHCM",29 tỷ,5 PN,4 WC,52 m2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/can-ban-gap-chdv-goc-2mt-duong-dien-bien-phu-p15-q-binh-thanh-id22563972,2024-05-23
"Bán nhà HOT  mặt tiền 3/2  Q10, DT 6mx25m, 5 tầng, giá 39 tỷ","Quận 10, TPHCM",39 tỷ,6 PN,6 WC,75 m2,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/ban-nha-hot-mat-tien-3-2-q10-dt-6mx25m-5-tang-gia-39-ty-id22563969,2024-05-23
"Bán nhà Gò Xoài Hẻm Xe Tải KD 100M2 ( 4x25m) chỉ 5,99 tỷ TL","Quận Bình Tân, TPHCM",5 tỷ 990 triệu,3 PN,2 WC,133 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/ban-nha-go-xoai-hem-xe-tai-kd-100m2-4x25m-chi-5-99-ty-tl-id22564529,2024-05-23
"HẺM XE HƠI TRÁNH Giáp MT HOÀNG VĂN THỤ, P4 Tân Bình- 64m2- BÁN 10.6 Tỷ","Quận Tân Bình, TPHCM",10 tỷ 600 triệu,5 PN,5 WC,96 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/hem-xe-hoi-tranh-giap-mt-hoang-van-thu-p4-tan-binh-64m2-ban-10-6-ty-id22563950,2024-05-23
BÁN NHÀ Hẻm Xe Hơi NGAY AEON TÂN PHÚ- 41 m2 - Bán 4.25 Tỷ TL,"Quận Bình Tân, TPHCM",4 tỷ 250 triệu,8 PN,5 WC,57 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/ban-nha-hem-xe-hoi-ngay-aeon-tan-phu-41-m2-ban-4-25-ty-tl-id22563976,2024-05-23
Siêu phẩm VILLA MINI GÒ VẤP Nguyễn Thái Sơn p.7 Gò Vấp 54m2 2TY470 SHR,"Quận Gò Vấp, TPHCM",2 tỷ 470 triệu,2 PN,2 WC,50 m2,https://mogi.vn/quan-go-vap/mua-nha-mat-tien-pho/sieu-pham-villa-mini-go-vap-nguyen-thai-son-p-7-go-vap-54m2-2ty470-shr-id22564518,2024-05-23
"Siêu phẩm nhà đẹp Thích Quảng Đức,P5,Phú Nhuận. 66m2/2tỷ330tr, SHR","Quận Phú Nhuận, TPHCM",2 tỷ 330 triệu,1 PN,1 WC,204 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-mat-tien-pho/sieu-pham-nha-dep-thich-quang-duc-p5-phu-nhuan-66m2-2ty330tr-shr-id22564452,2024-05-23
"Siêu phẩm nhà đẹp Thích Quảng Đức,P5,Phú Nhuận. 66m2/2tỷ330tr, SHR","Quận Phú Nhuận, TPHCM",2 tỷ 330 triệu,1 PN,1 WC,204 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-mat-tien-pho/sieu-pham-nha-dep-thich-quang-duc-p5-phu-nhuan-66m2-2ty330tr-shr-id22564452,2024-05-23
"Bán nhà Đặng Văn Sâm,Phú Nhuận. 65m2/2 tỷ250,SHR,đang cho thuê 18tr/th","Quận Phú Nhuận, TPHCM",2 tỷ 250 triệu,3 PN,2 WC,133 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-mat-tien-pho/ban-nha-dang-van-sam-phu-nhuan-65m2-2-ty250-shr-dang-cho-thue-18tr-th-id22564489,2024-05-23
"Bán nhà mới xây Hoa Lan,P2,Phú Nhuận.68m2/2 tỷ3,SHR,đang cho thuê 17tr","Quận Phú Nhuận, TPHCM",2 tỷ 300 triệu,0 PN,0 WC,280 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-mat-tien-pho/ban-nha-moi-xay-hoa-lan-p2-phu-nhuan-68m2-2-ty3-shr-dang-cho-thue-17tr-id22564512,2024-05-23
Nhà tân thới hiệp 21 quận 12 42m2 2 tầng hẻm 5m chỉ 3 tỷ 2.,"Quận 12, TPHCM",3 tỷ 200 triệu,1 PN,1 WC,330 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/nha-tan-thoi-hiep-21-quan-12-42m2-2-tang-hem-5m-chi-3-ty-2-id22561401,2024-05-23
"🌸 Nhà MT kinh doanh, nở hậu, Thảo Điền, Q.2, 5tầng, tặng nội thất.","Quận 2 (TP. Thủ Đức), TPHCM",25 tỷ,4 PN,4 WC,60 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/nha-mt-kinh-doanh-no-hau-thao-dien-q-2-5tang-tang-noi-that-id22564256,2024-05-23
Siêu phẩm giá học sinh tại Quang Trung P.10 Gò Vấp 68m2 2TY27 1T2L SHR,"Quận Gò Vấp, TPHCM",2 tỷ 270 triệu,4 PN,5 WC,109 m2,https://mogi.vn/quan-go-vap/mua-nha-mat-tien-pho/sieu-pham-gia-hoc-sinh-tai-quang-trung-p-10-go-vap-68m2-2ty27-1t2l-shr-id22564494,2024-05-23
"Siêu phẩm cần bán đường Au Dương Lân,P2,Q8,3 lầu,90m2,4ty450tr,SHR...","Quận 12, TPHCM",4 tỷ 450 triệu,4 PN,4 WC,90 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/sieu-pham-can-ban-duong-au-duong-lan-p2-q8-3-lau-90m2-4ty450tr-shr-id22564482,2024-05-23
"Bán nhà 3 lầu mặt tiền hẻm thông Làng Tăng Phú .Tăng Nhơn Phú A, Q9","Quận 9 (TP. Thủ Đức), TPHCM",6 tỷ 400 triệu,7 PN,7 WC,100 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-nha-3-lau-mat-tien-hem-thong-lang-tang-phu-tang-nhon-phu-a-q9-id22564491,2024-05-23
Biệt thự dát vàng giảm từ 60 tỷ xuống còn 45 tỷ thương lượng,"Quận Gò Vấp, TPHCM",45 tỷ,3 PN,3 WC,40 m2,https://mogi.vn/quan-go-vap/mua-nha-biet-thu-lien-ke/biet-thu-dat-vang-giam-tu-60-ty-xuong-con-45-ty-thuong-luong-id22564013,2024-05-23
