name,district,price,bedroom,wc,acreage,link,date
Bán nhà gấp HXH Bình Tân 4 Tầng. 75m2- 6.8 tỷ.,"Quận Bình Tân, TPHCM",6 tỷ 800 triệu,1 PN,1 WC,5523 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/ban-nha-gap-hxh-binh-tan-4-tang-75m2-6-8-ty-id22554315,2024-05-10
Cần bán gấp nhà đường  An Phú Tây 75m2 giá 980triệu Sổ Hồng riêng,"Huyện Bình Chánh, TPHCM",980 triệu,4 PN,5 WC,75 m2,https://mogi.vn/huyen-binh-chanh/mua-nha-hem-ngo/can-ban-gap-nha-duong-an-phu-tay-75m2-gia-980trieu-so-hong-rieng-id22555205,2024-05-10
"Bán Căn Góc Biệt Thự Giới Hạn, Hiếm Saroma Villa Salla, 800m2, 800 tỷ","Quận 2 (TP. Thủ Đức), TPHCM",800 tỷ,3 PN,3 WC,35 m2,https://mogi.vn/quan-2/mua-nha-biet-thu-lien-ke/ban-can-goc-biet-thu-gioi-han-hiem-saroma-villa-salla-800m2-800-ty-id22555420,2024-05-10
"Bán căn Căn Góc Biệt Thự Saroma Sala- Siêu Hiếm-Quận 2, chỉ 550 tỷ","Quận 2 (TP. Thủ Đức), TPHCM",550 tỷ,3 PN,2 WC,45 m2,https://mogi.vn/quan-2/mua-nha-biet-thu-lien-ke/ban-can-can-goc-biet-thu-saroma-sala-sieu-hiem-quan-2-chi-550-ty-id22555546,2024-05-10
"Bán Căn Biệt Thự Thô Saroma Villa Salla Quận 2, 550m2, giá chỉ 450 tỷ","Quận 2 (TP. Thủ Đức), TPHCM",450 tỷ,4 PN,2 WC,80 m2,https://mogi.vn/quan-2/mua-nha-biet-thu-lien-ke/ban-can-biet-thu-tho-saroma-villa-salla-quan-2-550m2-gia-chi-450-ty-id22555571,2024-05-10
"Bán Tòa nhà 106 Phòng CHDV + MB đang cho thuê tại TT Q7, giá 125 tỷ","Quận 7, TPHCM",125 tỷ,4 PN,4 WC,40 m2,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/ban-toa-nha-106-phong-chdv-mb-dang-cho-thue-tai-tt-q7-gia-125-ty-id22555573,2024-05-10
"Bán Căn Góc Biệt Thự 3MT Siêu Hiếm Saroma Sala, 800m2, giá 800 tỷ","Quận 2 (TP. Thủ Đức), TPHCM",800 tỷ,5 PN,6 WC,70 m2,https://mogi.vn/quan-2/mua-nha-biet-thu-lien-ke/ban-can-goc-biet-thu-3mt-sieu-hiem-saroma-sala-800m2-gia-800-ty-id22555477,2024-05-10
"Bán Căn Biệt Thự Thô Saroma Villa Salla- Thủ Thiêm, 550m2, giá 450 tỷ","Quận 2 (TP. Thủ Đức), TPHCM",450 tỷ,3 PN,4 WC,52 m2,https://mogi.vn/quan-2/mua-nha-biet-thu-lien-ke/ban-can-biet-thu-tho-saroma-villa-salla-thu-thiem-550m2-gia-450-ty-id22555552,2024-05-10
Bán Đất Quận 12 - Trường Chinh - 84m2 - Hẻm Xe Tải Thông Chỉ 4.5 Tỷ.,"Quận 12, TPHCM",4 tỷ 468 triệu,3 PN,4 WC,35 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/ban-dat-quan-12-truong-chinh-84m2-hem-xe-tai-thong-chi-4-5-ty-id22555624,2024-05-10
Bán nhà kiểu Biệt Thự Mini .Long Trường Q9 - DT: ngang 8 x 20. 5 tỷ 5,"Quận 9 (TP. Thủ Đức), TPHCM",5 tỷ 500 triệu,4 PN,4 WC,60 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-kieu-biet-thu-mini-long-truong-q9-dt-ngang-8-x-20-5-ty-5-id22555482,2024-05-10
"10m ra mặt tiền đường,DT 45m2, Phan Đăng Lưu_hẻm 4m, 4 lầu, giá 5.5 tỷ","Quận Phú Nhuận, TPHCM",5 tỷ 500 triệu,4 PN,5 WC,80 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/10m-ra-mat-tien-duong-dt-45m2-phan-dang-luu-hem-4m-4-lau-gia-5-5-ty-id22554895,2024-05-10
"NHANH MỚI CÒN, Hẻm 5m Hoàng Hoa Thám, 40m2, 4lầu, ngang 4m, giá 4.5 tỷ","Quận Bình Thạnh, TPHCM",4 tỷ 500 triệu,4 PN,5 WC,80 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/nhanh-moi-con-hem-5m-hoang-hoa-tham-40m2-4lau-ngang-4m-gia-4-5-ty-id22554896,2024-05-10
"HẺM XE TẢI 1 SẸC GÒ DẦU- 50m2, 6 tầng BTCT-THU NHẬP 25 tr/th siêu HIẾM","Quận Tân Phú, TPHCM",6 tỷ 790 triệu,3 PN,2 WC,98 m2,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/hem-xe-tai-1-sec-go-dau-50m2-6-tang-btct-thu-nhap-25-tr-th-sieu-hiem-id22555613,2024-05-10
