name,district,price,bedroom,wc,acreage,link,date
Ngộp Bank Bán Gấp Nhà 3Tầng 122M² Hẻm Nhựa Xe Hơi Ngủ Nhà 3PN4wc,"Quận Gò Vấp, TPHCM",8 tỷ,3 PN,3 WC,280 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ngop-bank-ban-gap-nha-3tang-122m-hem-nhua-xe-hoi-ngu-nha-3pn4wc-id22565002,2024-05-26
Bán Gấp Nhà 5Tầng 60M² Hẻm Xe Hơi Quay Đầu Kinh Doanh Ngay Thống Nhất,"Quận Gò Vấp, TPHCM",6 tỷ 190 triệu,0 PN,0 WC,599 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-gap-nha-5tang-60m-hem-xe-hoi-quay-dau-kinh-doanh-ngay-thong-nhat-id22561784,2024-05-26
Thống Nhất P16 Gò Vấp - Hẻm Xe Hơi 7Chỗ Ngủ Nhà Gần Mặt Tiền-124m²,"Quận Gò Vấp, TPHCM",9 tỷ,7 PN,7 WC,67 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/thong-nhat-p16-go-vap-hem-xe-hoi-7cho-ngu-nha-gan-mat-tien-124m-id22565229,2024-05-26
Thống Nhất P11 nhà 3Tầng 4x16 Xe Hơi Ngủ Nhà 1Sẹc 2 Mặt Hẻm 6.5tỷ BL,"Quận Gò Vấp, TPHCM",6 tỷ 500 triệu,2 PN,2 WC,94 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/thong-nhat-p11-nha-3tang-4x16-xe-hoi-ngu-nha-1sec-2-mat-hem-6-5ty-bl-id22565306,2024-05-26
Bán nhà đẹp lung linh view sông- có thang máy kdc Phú Mỹ Quận 7,"Quận 7, TPHCM",16 tỷ 800 triệu,5 PN,4 WC,72 m2,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/ban-nha-dep-lung-linh-view-song-co-thang-may-kdc-phu-my-quan-7-id22565891,2024-05-26
"Siêu phẩm HXH Nguyễn Văn Nghi,P7,Gò Vấp,72m2,2Ty850,cho thuê 22tr","Quận Gò Vấp, TPHCM",2 tỷ 780 triệu,2 PN,2 WC,32 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/sieu-pham-hxh-nguyen-van-nghi-p7-go-vap-72m2-2ty850-cho-thue-22tr-id22566178,2024-05-26
"Bán nhà góc 2MT Nguyễn Thị Minh Khai P5 Quận 3, dt: 7.5x20m giá 50 tTL","Quận 3, TPHCM",50 tỷ,3 PN,3 WC,75 m2,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/ban-nha-goc-2mt-nguyen-thi-minh-khai-p5-quan-3-dt-7-5x20m-gia-50-ttl-id22565841,2024-05-26
"Bán Building 3MT Phường Tân Định Quận 1, dt:17x22m hầm 7T giá 95 tỷ TL","Quận 1, TPHCM",95 tỷ,4 PN,5 WC,80 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/ban-building-3mt-phuong-tan-dinh-quan-1-dt-17x22m-ham-7t-gia-95-ty-tl-id22565882,2024-05-26
"Bán dãy trọ Liền kề Khu cư xá ngân hàng Quận 7- DT 5x21m, gồm 18phòng","Quận 7, TPHCM",9 tỷ,4 PN,4 WC,180 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/ban-day-tro-lien-ke-khu-cu-xa-ngan-hang-quan-7-dt-5x21m-gom-18phong-id22564895,2024-05-26
"Nhà HXH Nguyễn Công Trứ,P.Nguyễn Thái Bình,Q.1,DT:71m2/2 tỷ 9, SHR","Quận 1, TPHCM",2 tỷ 900 triệu,10 PN,10 WC,224 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/nha-hxh-nguyen-cong-tru-p-nguyen-thai-binh-q-1-dt-71m2-2-ty-9-shr-id22566184,2024-05-26
