name,district,price,bedroom,wc,acreage,link,date
"Bán nhà hẻm 2,5m thông đường số 51, P.14, 3,6 x 9, 1t1l giá 3.5 tỷ tl","Quận Gò Vấp, TPHCM",3 tỷ 500 triệu,2 PN,2 WC,33 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-nha-hem-2-5m-thong-duong-so-51-p-14-3-6-x-9-1t1l-gia-3-5-ty-tl-id22556363,2024-05-14
MT P5 Đường Số 20 5x20m Cn 100m2 Ngay đầu Dương Quảng Hàm 13.8 tỷ,"Quận Gò Vấp, TPHCM",12 tỷ 800 triệu,2 PN,2 WC,100 m2,https://mogi.vn/quan-go-vap/mua-nha-mat-tien-pho/mt-p5-duong-so-20-5x20m-cn-100m2-ngay-dau-duong-quang-ham-13-8-ty-id22432577,2024-05-14
"Bán nhà hẻm 2,5m thông đường số 51, P.14, 3,6 x 9, 1t1l giá 3.5 tỷ tl","Quận Gò Vấp, TPHCM",3 tỷ 500 triệu,2 PN,2 WC,33 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-nha-hem-2-5m-thong-duong-so-51-p-14-3-6-x-9-1t1l-gia-3-5-ty-tl-id22556363,2024-05-14
MT P5 Đường Số 20 5x20m Cn 100m2 Ngay đầu Dương Quảng Hàm 13.8 tỷ,"Quận Gò Vấp, TPHCM",12 tỷ 800 triệu,2 PN,2 WC,100 m2,https://mogi.vn/quan-go-vap/mua-nha-mat-tien-pho/mt-p5-duong-so-20-5x20m-cn-100m2-ngay-dau-duong-quang-ham-13-8-ty-id22432577,2024-05-14
"Bán Nhà Mới Đẹp Hẻm Xe Hơi Nguyễn Duy Trinh 50m2, 3 tầng, 3PN, Long Tr","Quận 9 (TP. Thủ Đức), TPHCM",4 tỷ 400 triệu,3 PN,2 WC,50 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-moi-dep-hem-xe-hoi-nguyen-duy-trinh-50m2-3-tang-3pn-long-tr-id22555947,2024-05-14
"Nhà 3 Tầng - HXT 9m Thông - Cống Lỡ - P15 - Tân Bình - 67m2 - 7,7 Tỷ","Quận Tân Bình, TPHCM",7 tỷ 700 triệu,3 PN,3 WC,67 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/nha-3-tang-hxt-9m-thong-cong-lo-p15-tan-binh-67m2-7-7-ty-id22556771,2024-05-14
"Biệt thự đơn lập Mỹ Quang Khu Cảnh Đồi PMH, quận 7.155ty nhà siêu đẹp","Quận 7, TPHCM",155 tỷ,5 PN,7 WC,353 m2,https://mogi.vn/quan-7/mua-nha-biet-thu-lien-ke/biet-thu-don-lap-my-quang-khu-canh-doi-pmh-quan-7-155ty-nha-sieu-dep-id22528804,2024-05-14
"bán nhà đường 182 , Lã Xuân Oai, Tăng Nhơn Phú A, Quận 9 - DT lớn 70m2","Quận 9 (TP. Thủ Đức), TPHCM",5 tỷ 950 triệu,4 PN,4 WC,70 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-duong-182-la-xuan-oai-tang-nhon-phu-a-quan-9-dt-lon-70m2-id22556770,2024-05-14
"Bán nhà Đỗ Xuân Hợp 94m2 (5m x 18.9m), 2 tầng, Phước Long B, Quận 9","Quận 9 (TP. Thủ Đức), TPHCM",3 tỷ 800 triệu,2 PN,1 WC,94 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-do-xuan-hop-94m2-5m-x-18-9m-2-tang-phuoc-long-b-quan-9-id22557031,2024-05-14
Siêu Hot nhà phố compound đẹp nhất  MegaRuby Khang Điền 75m2 CHỉ 8.5T,"Quận 9 (TP. Thủ Đức), TPHCM",8 tỷ 500 triệu,3 PN,3 WC,75 m2,https://mogi.vn/quan-9/mua-nha-biet-thu-lien-ke/sieu-hot-nha-pho-compound-dep-nhat-megaruby-khang-dien-75m2-chi-8-5t-id22557812,2024-05-14
