name,district,price,bedroom,wc,acreage,link,date
Bán gấp nhà hẻm ô tô Phan Chu Tinh Bình Thạnh 60m2 5 tầng chỉ 7.99 tỷ,"Quận Bình Thạnh, TPHCM",7 tỷ 999 triệu,4 PN,4 WC,60 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-gap-nha-hem-o-to-phan-chu-tinh-binh-thanh-60m2-5-tang-chi-7-99-ty-id22517990,2024-04-30
Bán nhà chính chủ 1 đời Xô Viết Nghệ Tĩnh 200m2(9×25) HXH 4m chỉ 21 tỷ,"Quận Bình Thạnh, TPHCM",21 tỷ,3 PN,2 WC,200 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-nha-chinh-chu-1-doi-xo-viet-nghe-tinh-200m2-9-25-hxh-4m-chi-21-ty-id22517879,2024-04-30
Bán gấp nhà Bùi Hữu Nghĩa Bình Thạnh 120m2 3 tầng chỉ 12 tỷ,"Quận Bình Thạnh, TPHCM",12 tỷ,5 PN,3 WC,120 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-gap-nha-bui-huu-nghia-binh-thanh-120m2-3-tang-chi-12-ty-id22547660,2024-04-30
"Bán Nhà Mới Đẹp,Hẻm Ba Gác sát HXH, Lê Quang Định P.5 BT 63M2, 6 tỷ95","Quận Bình Thạnh, TPHCM",6 tỷ 950 triệu,4 PN,4 WC,63 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-nha-moi-dep-hem-ba-gac-sat-hxh-le-quang-dinh-p-5-bt-63m2-6-ty95-id22521691,2024-04-30
"Bán nhà Hẻm Ba Gác Thông Lê Quang Định P.7 Q.BT 33m2, 5PN, chỉ 4tỷ9","Quận Bình Thạnh, TPHCM",4 tỷ 900 triệu,5 PN,6 WC,33 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-nha-hem-ba-gac-thong-le-quang-dinh-p-7-q-bt-33m2-5pn-chi-4ty9-id22524911,2024-04-30
"Bán Nhà Mới đẹp,hẻm ba gác gần MT Nguyễn Đình Chiểu P.4 PN 25m2, 4 tỷ6","Quận Phú Nhuận, TPHCM",4 tỷ 600 triệu,3 PN,4 WC,25 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/ban-nha-moi-dep-hem-ba-gac-gan-mt-nguyen-dinh-chieu-p-4-pn-25m2-4-ty6-id22540627,2024-04-30
"Bán Nhà Mới Đẹp , HXH đỗ cửa Thống Nhất P.11 Gò Vấp 45m2, 3PN, 6 tỷ5","Quận Gò Vấp, TPHCM",6 tỷ 500 triệu,3 PN,5 WC,45 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-nha-moi-dep-hxh-do-cua-thong-nhat-p-11-go-vap-45m2-3pn-6-ty5-id22539926,2024-04-30
"Mặt tiền Lũy Bán Bích 207m2, 5x41 5 tầng nở hậu, có 30tr/th, 27 tỷ TL","Quận Tân Phú, TPHCM",27 tỷ,10 PN,10 WC,207 m2,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/mat-tien-luy-ban-bich-207m2-5x41-5-tang-no-hau-co-30tr-th-27-ty-tl-id21856509,2024-04-30
"HXH Hòa Bình Tân Phú 159m2, 6.2x26, MT tương lai, giảm còn 16 tỷ TL","Quận Tân Phú, TPHCM",16 tỷ,4 PN,2 WC,159 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/hxh-hoa-binh-tan-phu-159m2-6-2x26-mt-tuong-lai-giam-con-16-ty-tl-id21572838,2024-04-30
Bán nhà mặt tiền 4 lầu Nguyễn Văn Công P3 Gò Vấp (có 14 phòng Sân bay),"Quận Gò Vấp, TPHCM",14 tỷ 500 triệu,14 PN,15 WC,76 m2,https://mogi.vn/quan-go-vap/mua-nha-mat-tien-pho/ban-nha-mat-tien-4-lau-nguyen-van-cong-p3-go-vap-co-14-phong-san-bay-id22476672,2024-04-30
"Bán nhà hẻm 7m Lê Thúc Hoạch, Tân Phú, 2 tầng, 4x22m, 6,6 tỷ ( TL )","Quận Tân Phú, TPHCM",6 tỷ 600 triệu,2 PN,2 WC,88 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/ban-nha-hem-7m-le-thuc-hoach-tan-phu-2-tang-4x22m-6-6-ty-tl-id22520809,2024-04-30
"Siêu Phẩm Q.10 HOÀ HƯNG- 52m2(3.7x13,NH 4.7m), 4Lầu, 4PN, Có sân để xe","Quận 10, TPHCM",8 tỷ 600 triệu,4 PN,5 WC,52 m2,https://mogi.vn/quan-10/mua-nha-hem-ngo/sieu-pham-q-10-hoa-hung-52m2-3-7x13-nh-4-7m-4lau-4pn-co-san-de-xe-id22372655,2024-04-30
"MT An Lạc Bình Tân 82m2 4.2x20 3 tầng gần công viên , chỉ 8.6 tỷ TL","Quận Bình Tân, TPHCM",8 tỷ 600 triệu,4 PN,2 WC,82 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/mt-an-lac-binh-tan-82m2-4-2x20-3-tang-gan-cong-vien-chi-8-6-ty-tl-id21873396,2024-04-30
"Biệt thự MT đường 26 P10 Q6, 228m2 12x19 4 tầng đẳng cấp, giá 47 tỷ TL","Quận 6, TPHCM",47 tỷ,8 PN,6 WC,228 m2,https://mogi.vn/quan-6/mua-nha-biet-thu-lien-ke/biet-thu-mt-duong-26-p10-q6-228m2-12x19-4-tang-dang-cap-gia-47-ty-tl-id22427899,2024-04-30
