name,district,price,bedroom,wc,acreage,link,date
Mặt tiền Phú Nhà 4 tầng 14CHDV mới Full nội thất chỉ 13 tỷ,"Quận Phú Nhuận, TPHCM",13 tỷ,14 PN,14 WC,65 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-mat-tien-pho/mat-tien-phu-nha-4-tang-14chdv-moi-full-noi-that-chi-13-ty-id22547350,2024-05-05
"Bán nhà Hẻm Ba Gác Thông Lê Quang Định P.7 Q.BT 33m2, 5PN, chỉ 4tỷ95","Quận Bình Thạnh, TPHCM",4 tỷ 950 triệu,5 PN,6 WC,33 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-nha-hem-ba-gac-thong-le-quang-dinh-p-7-q-bt-33m2-5pn-chi-4ty95-id22524911,2024-05-05
"Bán Nhà Mới Đẹp,Hẻm Ba Gác sát HXH, Lê Quang Định P.5 BT 63M2, 6 tỷ95","Quận Bình Thạnh, TPHCM",6 tỷ 950 triệu,4 PN,4 WC,63 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-nha-moi-dep-hem-ba-gac-sat-hxh-le-quang-dinh-p-5-bt-63m2-6-ty95-id22521691,2024-05-05
Nhà trệt lầu ở Nhơn Đức Nhà Bè,"Huyện Nhà Bè, TPHCM",850 triệu,2 PN,2 WC,21 m2,https://mogi.vn/huyen-nha-be/mua-nha-hem-ngo/nha-tret-lau-o-nhon-duc-nha-be-id22524481,2024-05-05
Bán nhà chính chủ 1 đời Xô Viết Nghệ Tĩnh 200m2(9×25) HXH 4m chỉ 21 tỷ,"Quận Bình Thạnh, TPHCM",21 tỷ,3 PN,2 WC,200 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-nha-chinh-chu-1-doi-xo-viet-nghe-tinh-200m2-9-25-hxh-4m-chi-21-ty-id22517879,2024-05-05
# 057 Bán nhà Tân Thới Hiệp – Quận 12 – 100m2 nhỉnh 3 tỷ,"Quận 12, TPHCM",3 tỷ 950 triệu,1 PN,1 WC,100 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/057-ban-nha-tan-thoi-hiep-quan-12-100m2-nhinh-3-ty-id22534718,2024-05-05
"Nhà đường lớn khu Tk đường Trần Hưng Đạo,  Cầu Kho, Quận 1. dt 3.8x15m","Quận 1, TPHCM",14 tỷ 500 triệu,4 PN,4 WC,50 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/nha-duong-lon-khu-tk-duong-tran-hung-dao-cau-kho-quan-1-dt-3-8x15m-id22545725,2024-05-05
"Bán Nhà SHR Nguyễn Văn Quỳ,Quận 7,Hẻm Xe Ba Gác","Quận 7, TPHCM",2 tỷ 850 triệu,2 PN,2 WC,34 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/ban-nha-shr-nguyen-van-quy-quan-7-hem-xe-ba-gac-id22528876,2024-05-05
"Cần bán  Nguyễn Duy Dương, P.3, Q.10 Gần Chợ An Đông 10.6x2","Quận 10, TPHCM",70 tỷ,6 PN,7 WC,248 m2,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/can-ban-nguyen-duy-duong-p-3-q-10-gan-cho-an-dong-10-6x2-id22491887,2024-05-05
"Mặt tiền Hoàng Hữu Nam,P.Long Thạnh Mỹ. Đối diện ShowroomMitsubishiQ.9","Quận 9 (TP. Thủ Đức), TPHCM",290 tỷ,1 PN,1 WC,3200 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/mat-tien-hoang-huu-nam-p-long-thanh-my-doi-dien-showroommitsubishiq-9-id22497218,2024-05-05
"Bán toà nhà VP Gold Star Lý Thường Kiệt. hầm 9 lầu Q.10, (2850m)","Quận 10, TPHCM",75 tỷ,20 PN,20 WC,300 m2,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/ban-toa-nha-vp-gold-star-ly-thuong-kiet-ham-9-lau-q-10-2850m-id22492767,2024-05-05
"XP Garden Cafe tại 476 Dương Quảng Hàm,(5523m) Gò Vấp","Quận Gò Vấp, TPHCM",650 tỷ,1 PN,1 WC,5523 m2,https://mogi.vn/quan-go-vap/mua-nha-mat-tien-pho/xp-garden-cafe-tai-476-duong-quang-ham-5523m-go-vap-id22498177,2024-05-05
"Chuyển nhượng  Tòa Nhà Mặt Tiền 258 Nam Kỳ Khởi Nghĩa, phường 8 , Q.3","Quận 3, TPHCM",650 tỷ,13 PN,25 WC,500 m2,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/chuyen-nhuong-toa-nha-mat-tien-258-nam-ky-khoi-nghia-phuong-8-q-3-id22492162,2024-05-05
Chủ nhà hỗ trợ việc xin Dự án 3850m2 - Góc Đẹp Xây Dự Án   Góc 2 MT,"Quận Tân Phú, TPHCM",180 tỷ,1 PN,1 WC,3850 m2,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/chu-nha-ho-tro-viec-xin-du-an-3850m2-goc-dep-xay-du-an-goc-2-mt-id22491956,2024-05-05
Tòa nhà góc 2 mặt tiền Hoàng Dư Khương Quận 10 + Diện Tích : 20 x 15m,"Quận 10, TPHCM",77 tỷ,7 PN,7 WC,258 m2,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/toa-nha-goc-2-mat-tien-hoang-du-khuong-quan-10-dien-tich-20-x-15m-id22491866,2024-05-05
"Bán căn góc The Glen, vị trí đẹp giá chênh thấp nhất tại Celadon City","Quận Tân Phú, TPHCM",31 tỷ 800 triệu,6 PN,7 WC,96 m2,https://mogi.vn/quan-tan-phu/mua-nha-biet-thu-lien-ke/ban-can-goc-the-glen-vi-tri-dep-gia-chenh-thap-nhat-tai-celadon-city-id21385245,2024-05-05
"Bán Nhà Mới Đẹp THÍCH QUẢNG ĐỨC, Q.Phú Nhuận, 54m2(3.2x17Vuông), 4Tầng","Quận Phú Nhuận, TPHCM",7 tỷ,4 PN,5 WC,54 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/ban-nha-moi-dep-thich-quang-duc-q-phu-nhuan-54m2-3-2x17vuong-4tang-id22081211,2024-05-05
HOT 50 tỷ! Bán MT ngang LỚN 8*20m Đ. Nguyễn Thái Học Q1 - 3 Tầng,"Quận 1, TPHCM",50 tỷ,2 PN,3 WC,160 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/hot-50-ty-ba-n-mt-ngang-lo-n-8-20m-d-nguye-n-tha-i-ho-c-q1-3-ta-ng-id22527590,2024-05-05
Mặt tiền Bạch Đằng đang hot. Anh chị theo em Cường cập nhật sản phẩm,"Quận Bình Thạnh, TPHCM",29 tỷ 999 triệu,4 PN,4 WC,100 m2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/mat-tien-bach-dang-dang-hot-anh-chi-theo-em-cuong-cap-nhat-san-pham-id22493731,2024-05-05
"Bán và thuê nhà MT Trần Hưng Đạo, P. Cầu Ông Lãnh, Q.1. Giá 190 triệu","Quận 1, TPHCM",190 triệu,1 PN,2 WC,165 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/ban-va-thue-nha-mt-tran-hung-dao-p-cau-ong-lanh-q-1-gia-190-trieu-id22546559,2024-05-05
Siêu Phẩm Gò Vấp- NGUYỄN TƯ GIẢN- 105m2(6.5x17)- 6Tầng- Có Thang Máy,"Quận Gò Vấp, TPHCM",12 tỷ 700 triệu,7 PN,8 WC,105 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/sieu-pham-go-vap-nguyen-tu-gian-105m2-6-5x17-6tang-co-thang-may-id22121721,2024-05-05
Bán Biệt Thự Liền Kề Cityland💦Park Hills Phường 10💦5x20m Hầm 4 Lầu💦,"Quận Gò Vấp, TPHCM",17 tỷ,6 PN,6 WC,100 m2,https://mogi.vn/quan-go-vap/mua-nha-biet-thu-lien-ke/ban-biet-thu-lien-ke-cityland-park-hills-phuong-10-5x20m-ham-4-lau-id22546451,2024-05-05
Giá RẺ 25 tỷ! Bán nhà hẻm 8m Đ. Phổ Quang Q. Tân Bình 5*24m.,"Quận Tân Bình, TPHCM",25 tỷ,3 PN,4 WC,120 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/gia-re-25-ty-ba-n-nha-he-m-8m-d-pho-quang-q-tan-bi-nh-5-24m-id22526066,2024-05-05
GIẢM 1 TỶ- Bán Gấp Nhà TRƯỜNG SA- Sát Q.3- 62m2(4.3X14.5)- 5 Tầng- 5PN,"Quận Phú Nhuận, TPHCM",8 tỷ 900 triệu,5 PN,5 WC,62 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/giam-1-ty-ban-gap-nha-truong-sa-sat-q-3-62m2-4-3x14-5-5-tang-5pn-id22361817,2024-05-05
Giá RẺ 19.3 tỷ! Bán nhà hẻm 8m Đ. Phổ Quang Q. Phú Nhuận 5*15m h,"Quận Phú Nhuận, TPHCM",19 tỷ 300 triệu,2 PN,3 WC,75 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-mat-tien-pho/gia-re-19-3-ty-ba-n-nha-he-m-8m-d-pho-quang-q-phu-nhuan-5-15m-h-id22527569,2024-05-05
BÁN Toà CHDV 60 phòng khu vực D2 Net Prof ~400tr/ tháng tỉ suất 80%,"Quận Bình Thạnh, TPHCM",60 tỷ,60 PN,60 WC,500 m2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/ban-toa-chdv-60-phong-khu-vuc-d2-net-prof-400tr-thang-ti-suat-80-id22501209,2024-05-05
ÔTô Ngủ Trong Nhà- HOÀNG VĂN THỤ- 93M2- 6Lầu- Có Thang Máy- TN 80Tr/Th,"Quận Tân Bình, TPHCM",17 tỷ,12 PN,13 WC,93 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/oto-ngu-trong-nha-hoang-van-thu-93m2-6lau-co-thang-may-tn-80tr-th-id22098898,2024-05-05
Siêu HOT 21 tỷ! Bán GẤP MT Đ.Hồ Hảo Hớn Q1 248m2 sàn 6 Tầng TM,"Quận 1, TPHCM",21 tỷ,5 PN,6 WC,42 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/sieu-hot-21-ty-ba-n-ga-p-mt-d-ho-ha-o-ho-n-q1-248m2-sa-n-6-ta-ng-tm-id22007683,2024-05-05
